,education_level,training_hours,gender,train_level
16721,Bachelor,23,Male,1
16722,Bachelor,75,Male,3
16723,Phd,156,Female,5
16724,Bachelor,17,Male,1
16725,Masters,30,Male,1
16726,Bachelor,17,Male,1
16728,Bachelor,39,Male,2
16729,High School,51,Male,2
16730,Masters,52,Male,2
16731,Masters,29,Male,1
16733,Bachelor,12,Male,1
16735,High School,82,Male,3
16737,Bachelor,18,Male,1
16738,Bachelor,7,Male,1
16740,High School,41,Male,2
16741,Bachelor,184,Male,6
16742,Masters,34,Female,2
16743,Bachelor,27,Male,1
16744,High School,168,Female,5
16745,High School,34,Male,2
16747,Bachelor,31,Male,1
16748,Masters,34,Male,2
16749,Bachelor,108,Male,4
16751,Masters,15,Male,1
16752,Bachelor,100,Female,3
16753,High School,26,Female,1
16754,Masters,108,Male,4
16755,Bachelor,10,Male,1
16758,Bachelor,330,Male,10
16759,Masters,74,Male,3
16760,Bachelor,198,Male,6
16761,High School,144,Male,5
16762,High School,129,Male,4
16763,Bachelor,105,Male,4
16765,Bachelor,4,Male,1
16766,Masters,12,Male,1
16767,Bachelor,36,Male,2
16768,Bachelor,48,Male,2
16770,Bachelor,90,Male,3
16773,Masters,30,Male,1
16775,Masters,43,Male,2
16776,Masters,56,Male,2
16778,Bachelor,184,Male,6
16779,Bachelor,12,Male,1
16780,Masters,18,Male,1
16781,Bachelor,166,Male,5
16782,Phd,202,Male,7
16783,Masters,92,Male,3
16785,Bachelor,336,Male,10
16787,Bachelor,25,Male,1
16788,Bachelor,89,Male,3
16790,Bachelor,286,Male,9
16791,Bachelor,112,Male,4
16792,Masters,37,Male,2
16793,Bachelor,17,Male,1
16795,Masters,10,Male,1
16796,Masters,26,Female,1
16798,Masters,101,Male,4
16803,Bachelor,20,Male,1
16804,Bachelor,29,Male,1
16805,Bachelor,20,Male,1
16806,Bachelor,184,Male,6
16808,Bachelor,86,Male,3
16809,Bachelor,70,Male,3
16811,Bachelor,10,Male,1
16816,Bachelor,71,Male,3
16817,Bachelor,22,Other,1
16818,Bachelor,85,Male,3
16820,Bachelor,13,Male,1
16822,Bachelor,15,Female,1
16824,Bachelor,18,Male,1
16825,Bachelor,11,Male,1
16826,Bachelor,8,Male,1
16827,Bachelor,20,Male,1
16828,Bachelor,25,Male,1
16829,Bachelor,4,Male,1
16830,High School,144,Male,5
16832,Bachelor,23,Female,1
16833,Phd,91,Female,3
16834,Primary School,58,Male,2
16836,Bachelor,112,Male,4
16838,Bachelor,14,Male,1
16839,Masters,57,Male,2
16840,Bachelor,13,Male,1
16841,Masters,24,Male,1
16842,Bachelor,136,Male,5
16843,Bachelor,30,Male,1
16844,Masters,10,Male,1
16845,Bachelor,140,Male,5
16846,Bachelor,47,Male,2
16847,Bachelor,220,Male,7
16848,High School,10,Female,1
16849,Bachelor,48,Female,2
16852,Bachelor,47,Male,2
16853,Bachelor,52,Male,2
16854,Masters,66,Male,2
16855,Bachelor,39,Male,2
16856,Bachelor,52,Male,2
16857,Primary School,111,Male,4
16858,Bachelor,95,Male,3
16859,Bachelor,112,Male,4
16860,Bachelor,244,Male,8
16861,High School,168,Male,5
16863,Masters,124,Male,4
16864,Bachelor,43,Male,2
16865,Masters,14,Male,1
16866,Masters,254,Male,8
16867,Bachelor,320,Male,10
16868,Masters,32,Male,1
16869,Bachelor,98,Female,3
16871,Masters,33,Male,1
16872,Phd,106,Male,4
16873,Masters,10,Male,1
16874,Bachelor,129,Male,4
16875,Masters,51,Female,2
16878,High School,23,Male,1
16879,Bachelor,151,Male,5
16880,Masters,84,Male,3
16882,Bachelor,220,Male,7
16883,Bachelor,31,Male,1
16885,Bachelor,12,Male,1
16888,Bachelor,13,Male,1
16893,Masters,42,Male,2
16894,Bachelor,38,Female,2
16895,Bachelor,90,Male,3
16896,Bachelor,7,Female,1
16898,Bachelor,156,Male,5
16899,Bachelor,41,Male,2
16900,Bachelor,194,Male,6
16901,Bachelor,95,Male,3
16902,Masters,72,Female,3
16903,Bachelor,146,Male,5
16905,Bachelor,85,Male,3
16906,High School,74,Male,3
16907,Masters,12,Male,1
16909,Bachelor,21,Male,1
16910,Masters,12,Male,1
16911,Bachelor,26,Male,1
16912,Bachelor,62,Male,2
16913,Bachelor,79,Male,3
16915,Masters,30,Male,1
16916,Bachelor,22,Male,1
16917,Masters,72,Male,3
16918,Bachelor,71,Male,3
16919,Bachelor,64,Male,2
16920,High School,12,Male,1
16921,Bachelor,51,Male,2
16923,High School,96,Male,3
16924,Masters,119,Male,4
16925,Bachelor,105,Male,4
16926,Bachelor,22,Male,1
16927,High School,12,Male,1
16929,Bachelor,112,Male,4
16931,Masters,82,Male,3
16932,Bachelor,18,Male,1
16934,Bachelor,100,Male,3
16935,Bachelor,36,Female,2
16936,Bachelor,9,Female,1
16937,Bachelor,222,Male,7
16938,Bachelor,48,Male,2
16939,Bachelor,112,Male,4
16940,Bachelor,51,Male,2
16941,Bachelor,18,Male,1
16942,Bachelor,278,Male,9
16943,Bachelor,5,Male,1
16944,Bachelor,25,Male,1
16945,Bachelor,79,Female,3
16947,Masters,134,Male,4
16949,Bachelor,146,Male,5
16955,Bachelor,46,Male,2
16956,Masters,39,Male,2
16957,High School,48,Male,2
16958,Bachelor,29,Male,1
16959,Primary School,39,Male,2
16960,Bachelor,42,Female,2
16962,Masters,150,Male,5
16965,High School,20,Male,1
16966,Bachelor,22,Male,1
16967,High School,13,Male,1
16968,Primary School,57,Male,2
16969,High School,144,Female,5
16970,Bachelor,50,Male,2
16971,Bachelor,62,Male,2
16972,Bachelor,36,Male,2
16973,Bachelor,10,Other,1
16975,Bachelor,40,Female,2
16977,Masters,80,Male,3
16978,Bachelor,55,Female,2
16979,Bachelor,109,Female,4
16980,Bachelor,19,Male,1
16981,Masters,53,Female,2
16983,Bachelor,4,Male,1
16984,Phd,33,Male,1
16985,Bachelor,23,Male,1
16987,Masters,46,Male,2
16989,Bachelor,43,Male,2
16990,Bachelor,214,Male,7
16991,Bachelor,52,Male,2
16992,Masters,150,Male,5
16993,Bachelor,55,Male,2
16995,Bachelor,152,Male,5
16996,Bachelor,47,Male,2
16997,Masters,17,Male,1
16998,Bachelor,14,Female,1
17000,Bachelor,135,Male,5
17001,Bachelor,113,Male,4
17003,High School,39,Male,2
17005,Masters,51,Male,2
17007,Masters,22,Male,1
17008,Phd,248,Male,8
17009,Bachelor,28,Male,1
17010,Bachelor,26,Male,1
17011,Bachelor,59,Male,2
17013,Masters,62,Male,2
17015,Bachelor,55,Male,2
17019,Bachelor,78,Male,3
17020,Bachelor,31,Male,1
17022,Masters,42,Male,2
17023,Bachelor,109,Male,4
17024,Masters,100,Male,3
17025,Masters,60,Male,2
17027,Masters,156,Male,5
17028,Bachelor,100,Female,3
17029,Bachelor,8,Male,1
17030,Masters,21,Male,1
17031,High School,44,Male,2
17032,Bachelor,64,Male,2
17034,Bachelor,112,Male,4
17035,Masters,21,Male,1
17036,Bachelor,17,Male,1
17037,Bachelor,76,Male,3
17038,Bachelor,86,Male,3
17040,Masters,222,Male,7
17041,Bachelor,114,Male,4
17042,Bachelor,5,Male,1
17043,High School,34,Male,2
17045,Bachelor,42,Male,2
17049,Bachelor,170,Male,6
17050,Bachelor,90,Female,3
17051,Bachelor,165,Male,5
17053,High School,76,Male,3
17054,Bachelor,3,Female,1
17057,Masters,36,Male,2
17059,Bachelor,20,Female,1
17061,Masters,101,Female,4
17064,High School,29,Male,1
17065,Bachelor,37,Male,2
17066,Masters,100,Male,3
17068,Bachelor,46,Male,2
17069,Bachelor,47,Male,2
17070,Masters,43,Male,2
17071,Masters,29,Male,1
17072,Bachelor,165,Male,5
17073,Bachelor,59,Male,2
17074,High School,100,Male,3
17075,Primary School,2,Male,1
17076,Masters,78,Male,3
17077,Bachelor,79,Male,3
17079,Masters,50,Male,2
17080,Bachelor,23,Male,1
17081,Masters,37,Male,2
17082,Bachelor,24,Male,1
17083,Masters,28,Female,1
17084,High School,41,Male,2
17085,Bachelor,125,Male,4
17086,Masters,53,Male,2
17087,Masters,32,Male,1
17089,High School,83,Male,3
17091,Phd,10,Male,1
17094,Masters,56,Female,2
17095,Bachelor,22,Male,1
17096,Bachelor,14,Other,1
17099,Masters,22,Male,1
17100,Bachelor,36,Male,2
17101,Masters,30,Male,1
17102,Phd,55,Male,2
17103,Bachelor,165,Male,5
17104,Bachelor,20,Male,1
17105,Bachelor,134,Male,4
17107,High School,116,Male,4
17108,Bachelor,9,Male,1
17109,Bachelor,41,Male,2
17110,Masters,56,Male,2
17111,Bachelor,47,Male,2
17112,Bachelor,62,Male,2
17113,Masters,134,Male,4
17114,Masters,84,Male,3
17115,Masters,39,Female,2
17116,Masters,206,Male,7
17119,Bachelor,31,Other,1
17125,Bachelor,108,Male,4
17126,Bachelor,23,Male,1
17127,High School,35,Male,2
17128,Bachelor,5,Male,1
17129,Bachelor,58,Male,2
17130,Bachelor,138,Female,5
17131,Bachelor,27,Male,1
17134,Bachelor,14,Male,1
17136,Masters,188,Male,6
17137,Masters,5,Male,1
17138,Bachelor,86,Male,3
17139,High School,57,Male,2
17141,High School,52,Male,2
17143,High School,13,Male,1
17144,Bachelor,103,Female,4
17145,High School,59,Male,2
17147,Primary School,103,Other,4
17148,Masters,9,Male,1
17149,Bachelor,54,Male,2
17150,Bachelor,70,Other,3
17151,Bachelor,35,Male,2
17152,Masters,57,Male,2
17153,Bachelor,9,Male,1
17154,Primary School,132,Male,4
17155,Bachelor,12,Male,1
17156,Bachelor,55,Male,2
17159,Bachelor,48,Male,2
17160,Primary School,138,Male,5
17161,Bachelor,20,Male,1
17163,Bachelor,61,Male,2
17165,Bachelor,34,Male,2
17166,Masters,80,Male,3
17167,Bachelor,24,Male,1
17168,Masters,50,Male,2
17169,Masters,9,Male,1
17170,Masters,46,Male,2
17171,High School,28,Male,1
17172,Bachelor,326,Male,10
17173,Bachelor,39,Male,2
17174,Masters,22,Male,1
17175,High School,17,Male,1
17176,Bachelor,132,Male,4
17177,Masters,3,Male,1
17178,Phd,23,Male,1
17179,Bachelor,148,Male,5
17180,Bachelor,112,Other,4
17181,Bachelor,5,Male,1
17182,Bachelor,270,Male,9
17183,Bachelor,6,Male,1
17184,Bachelor,28,Male,1
17185,Bachelor,51,Female,2
17187,Bachelor,147,Male,5
17188,Masters,10,Male,1
17191,High School,332,Male,10
17195,Masters,37,Male,2
17196,Bachelor,8,Male,1
17197,High School,4,Male,1
17198,Bachelor,27,Male,1
17199,High School,31,Male,1
17200,Bachelor,28,Male,1
17201,Bachelor,40,Male,2
17203,Bachelor,43,Male,2
17204,Bachelor,194,Male,6
17206,High School,6,Male,1
17207,Primary School,216,Male,7
17208,Masters,36,Male,2
17211,Masters,28,Male,1
17213,Masters,13,Male,1
17214,Bachelor,28,Male,1
17217,Bachelor,75,Male,3
17218,High School,210,Female,7
17219,Masters,20,Male,1
17220,Bachelor,57,Male,2
17221,High School,116,Male,4
17222,Masters,2,Male,1
17223,Phd,68,Male,3
17225,Bachelor,45,Male,2
17226,Bachelor,47,Male,2
17227,High School,83,Male,3
17229,Bachelor,158,Male,5
17230,Masters,50,Female,2
17231,Masters,9,Male,1
17232,Bachelor,26,Male,1
17233,Bachelor,126,Male,4
17234,Bachelor,55,Male,2
17235,Bachelor,18,Male,1
17237,Bachelor,24,Male,1
17238,Bachelor,20,Male,1
17239,Bachelor,35,Male,2
17240,Bachelor,43,Male,2
17241,Bachelor,12,Male,1
17243,Bachelor,98,Male,3
17244,Bachelor,29,Male,1
17245,Bachelor,68,Male,3
17247,High School,30,Male,1
17250,Bachelor,11,Male,1
17251,Bachelor,55,Male,2
17252,Phd,49,Male,2
17255,Bachelor,44,Male,2
17256,Masters,16,Female,1
17258,Bachelor,44,Male,2
17259,Bachelor,57,Male,2
17260,Masters,15,Male,1
17261,Masters,45,Male,2
17262,Bachelor,328,Male,10
17265,Bachelor,74,Male,3
17266,Bachelor,30,Male,1
17267,Bachelor,17,Male,1
17268,Bachelor,226,Male,7
17270,Bachelor,82,Male,3
17271,Bachelor,136,Male,5
17272,Bachelor,108,Male,4
17273,High School,108,Male,4
17274,Bachelor,92,Male,3
17277,Bachelor,78,Female,3
17280,Bachelor,5,Male,1
17281,Bachelor,15,Male,1
17282,Bachelor,18,Male,1
17283,High School,6,Male,1
17286,Masters,91,Male,3
17288,Bachelor,56,Male,2
17289,Bachelor,39,Male,2
17290,Bachelor,84,Male,3
17293,Bachelor,27,Male,1
17294,Bachelor,10,Male,1
17295,Bachelor,52,Male,2
17297,Bachelor,312,Male,10
17298,Masters,16,Male,1
17299,High School,12,Male,1
17300,Masters,53,Male,2
17301,Bachelor,86,Male,3
17302,Masters,24,Male,1
17303,Bachelor,27,Male,1
17304,Bachelor,58,Female,2
17305,Masters,40,Male,2
17306,Masters,18,Male,1
17307,Masters,55,Male,2
17308,Bachelor,30,Male,1
17310,Bachelor,21,Male,1
17311,Bachelor,56,Male,2
17313,Bachelor,45,Male,2
17315,Masters,22,Male,1
17319,High School,12,Male,1
17320,Masters,75,Male,3
17321,High School,150,Male,5
17323,Bachelor,67,Male,2
17324,Bachelor,90,Male,3
17325,Bachelor,13,Male,1
17326,Bachelor,50,Male,2
17327,Bachelor,72,Male,3
17328,Bachelor,58,Male,2
17329,Bachelor,78,Male,3
17330,Bachelor,206,Other,7
17331,Masters,14,Male,1
17332,Bachelor,118,Male,4
17333,High School,7,Male,1
17334,Bachelor,46,Female,2
17336,Bachelor,33,Male,1
17337,Bachelor,24,Male,1
17339,Bachelor,80,Male,3
17340,Bachelor,14,Male,1
17341,High School,20,Male,1
17342,Bachelor,48,Female,2
17344,Bachelor,44,Male,2
17345,Masters,6,Male,1
17346,Bachelor,23,Male,1
17347,Primary School,12,Male,1
17348,Bachelor,14,Male,1
17349,Bachelor,12,Male,1
17350,Bachelor,31,Male,1
17351,Bachelor,91,Male,3
17352,Bachelor,70,Male,3
17353,Masters,78,Male,3
17355,Bachelor,57,Male,2
17356,Bachelor,12,Male,1
17357,Bachelor,145,Male,5
17358,Bachelor,37,Male,2
17359,Bachelor,59,Male,2
17360,Bachelor,62,Male,2
17361,Phd,140,Female,5
17363,Bachelor,96,Male,3
17364,Bachelor,37,Male,2
17365,Bachelor,28,Male,1
17366,Bachelor,50,Male,2
17367,Bachelor,37,Male,2
17368,Bachelor,31,Male,1
17369,Phd,161,Male,5
17370,Masters,55,Male,2
17371,Bachelor,65,Male,2
17372,Bachelor,224,Male,7
17373,Masters,45,Male,2
17374,Bachelor,51,Male,2
17375,High School,54,Male,2
17376,Bachelor,51,Male,2
17377,Bachelor,20,Male,1
17378,Bachelor,70,Male,3
17379,Masters,12,Male,1
17380,Bachelor,48,Male,2
17381,Bachelor,42,Male,2
17382,Masters,54,Male,2
17383,Bachelor,90,Male,3
17386,Bachelor,72,Male,3
17387,High School,32,Male,1
17388,Bachelor,18,Female,1
17389,Masters,64,Male,2
17390,High School,6,Male,1
17391,Bachelor,112,Male,4
17393,Bachelor,72,Male,3
17394,Bachelor,28,Male,1
17395,Bachelor,56,Male,2
17397,Bachelor,80,Male,3
17398,Bachelor,53,Female,2
17399,Bachelor,50,Male,2
17401,Bachelor,165,Male,5
17402,High School,25,Male,1
17403,Bachelor,33,Male,1
17404,Bachelor,114,Male,4
17405,High School,33,Male,1
17406,Masters,136,Male,5
17407,Bachelor,10,Male,1
17408,Masters,66,Male,2
17409,Bachelor,44,Male,2
17410,Bachelor,35,Male,2
17411,Bachelor,67,Male,2
17412,Bachelor,18,Male,1
17415,Masters,20,Male,1
17416,Bachelor,48,Female,2
17417,Masters,72,Female,3
17418,Bachelor,23,Male,1
17419,Masters,21,Male,1
17420,Bachelor,23,Male,1
17421,Masters,26,Male,1
17422,Bachelor,111,Male,4
17424,Bachelor,144,Male,5
17426,Bachelor,22,Male,1
17427,Bachelor,328,Female,10
17428,Masters,105,Male,4
17429,Masters,19,Male,1
17430,Masters,55,Male,2
17434,Bachelor,34,Male,2
17435,High School,56,Male,2
17436,Bachelor,71,Male,3
17438,Bachelor,17,Male,1
17439,Masters,48,Male,2
17441,Bachelor,56,Male,2
17442,Bachelor,102,Male,4
17444,Bachelor,106,Male,4
17445,Bachelor,19,Male,1
17447,Bachelor,80,Male,3
17448,Bachelor,62,Male,2
17449,Bachelor,52,Male,2
17451,Bachelor,32,Male,1
17452,Bachelor,62,Other,2
17454,Phd,12,Male,1
17455,Bachelor,60,Male,2
17456,Bachelor,34,Female,2
17458,Bachelor,26,Male,1
17459,Bachelor,18,Male,1
17463,Bachelor,50,Other,2
17464,High School,3,Male,1
17465,Bachelor,119,Female,4
17466,Bachelor,39,Male,2
17467,Bachelor,84,Male,3
17468,Masters,39,Male,2
17469,Bachelor,27,Male,1
17470,Bachelor,50,Male,2
17471,Masters,52,Male,2
17473,Bachelor,25,Female,1
17474,Bachelor,62,Male,2
17476,Bachelor,21,Male,1
17477,Bachelor,126,Male,4
17478,Bachelor,32,Male,1
17479,Bachelor,11,Male,1
17481,High School,166,Male,5
17482,Masters,56,Male,2
17483,Primary School,8,Male,1
17485,High School,116,Male,4
17486,Bachelor,60,Male,2
17487,Bachelor,100,Male,3
17489,Phd,27,Male,1
17490,Bachelor,44,Male,2
17492,Bachelor,26,Male,1
17493,Bachelor,124,Male,4
17494,Bachelor,94,Male,3
17498,Bachelor,122,Male,4
17500,Bachelor,200,Female,6
17502,Bachelor,17,Male,1
17503,Bachelor,29,Male,1
17504,Bachelor,12,Female,1
17506,Bachelor,50,Male,2
17507,Masters,94,Female,3
17509,Bachelor,258,Male,8
17510,Bachelor,58,Male,2
17511,Bachelor,109,Male,4
17513,High School,62,Male,2
17514,Bachelor,6,Female,1
17515,Bachelor,50,Male,2
17516,Bachelor,46,Male,2
17517,Masters,55,Female,2
17518,Bachelor,92,Male,3
17519,Bachelor,61,Male,2
17521,Bachelor,82,Male,3
17522,Bachelor,74,Male,3
17523,Primary School,4,Male,1
17524,Bachelor,164,Male,5
17525,Bachelor,26,Male,1
17528,Bachelor,52,Male,2
17529,Masters,88,Male,3
17530,Bachelor,10,Male,1
17531,Masters,102,Male,4
17532,Bachelor,136,Male,5
17533,Bachelor,17,Male,1
17536,Masters,62,Male,2
17538,Bachelor,9,Male,1
17540,High School,94,Male,3
17541,Masters,44,Male,2
17544,Bachelor,56,Male,2
17545,Bachelor,74,Male,3
17547,High School,35,Male,2
17548,Bachelor,96,Male,3
17551,Bachelor,2,Female,1
17552,Bachelor,55,Male,2
17553,High School,33,Male,1
17554,Bachelor,29,Male,1
17555,Bachelor,9,Male,1
17556,Bachelor,160,Male,5
17557,High School,42,Male,2
17558,Masters,100,Female,3
17559,Bachelor,18,Male,1
17560,Bachelor,83,Male,3
17561,Bachelor,36,Male,2
17562,Bachelor,172,Male,6
17563,Bachelor,134,Male,4
17564,Bachelor,168,Male,5
17565,Bachelor,10,Male,1
17566,Masters,67,Male,2
17567,Masters,16,Male,1
17568,Masters,11,Male,1
17569,Masters,6,Male,1
17570,Bachelor,34,Male,2
17572,Masters,124,Female,4
17573,Bachelor,322,Male,10
17574,Masters,7,Male,1
17575,Masters,32,Male,1
17576,Bachelor,100,Male,3
17577,Bachelor,10,Male,1
17578,Bachelor,10,Male,1
17579,Bachelor,132,Female,4
17581,Bachelor,248,Male,8
17582,Bachelor,104,Male,4
17583,Bachelor,25,Male,1
17585,Masters,84,Male,3
17587,Bachelor,38,Male,2
17588,Bachelor,45,Male,2
17590,Bachelor,88,Male,3
17591,Bachelor,27,Male,1
17592,Bachelor,136,Male,5
17593,Bachelor,39,Male,2
17594,Bachelor,42,Male,2
17595,Masters,161,Male,5
17596,Bachelor,127,Female,4
17597,Bachelor,2,Male,1
17598,Bachelor,60,Male,2
17599,Bachelor,10,Male,1
17600,Masters,36,Male,2
17602,High School,34,Male,2
17603,Bachelor,37,Male,2
17605,Bachelor,111,Male,4
17608,Bachelor,35,Male,2
17609,High School,49,Male,2
17611,High School,17,Male,1
17613,Bachelor,42,Male,2
17614,Bachelor,44,Female,2
17619,Bachelor,192,Male,6
17620,Bachelor,53,Female,2
17622,Bachelor,28,Female,1
17623,High School,53,Male,2
17624,Bachelor,30,Male,1
17625,Bachelor,78,Male,3
17627,Bachelor,95,Male,3
17629,Masters,154,Male,5
17630,Phd,256,Male,8
17631,Masters,24,Male,1
17632,Masters,24,Male,1
17633,Bachelor,50,Male,2
17634,Masters,42,Male,2
17635,Masters,50,Male,2
17636,Bachelor,36,Male,2
17637,Bachelor,176,Male,6
17638,Bachelor,304,Male,10
17639,High School,152,Female,5
17640,Bachelor,39,Male,2
17641,Bachelor,50,Male,2
17642,Masters,74,Male,3
17643,Masters,75,Male,3
17644,Bachelor,34,Male,2
17645,Bachelor,149,Male,5
17646,Bachelor,110,Male,4
17647,High School,19,Male,1
17649,Masters,43,Female,2
17650,Bachelor,138,Male,5
17651,Masters,28,Male,1
17654,Bachelor,100,Male,3
17655,Bachelor,56,Male,2
17659,Masters,8,Male,1
17660,Bachelor,78,Male,3
17661,Phd,65,Male,2
17663,High School,85,Male,3
17664,Primary School,15,Male,1
17665,Masters,18,Male,1
17666,High School,48,Male,2
17667,Masters,10,Male,1
17668,Phd,314,Male,10
17669,Bachelor,8,Male,1
17670,Bachelor,114,Male,4
17671,Bachelor,6,Male,1
17672,Bachelor,332,Male,10
17674,Bachelor,18,Male,1
17676,Bachelor,134,Male,4
17678,Bachelor,21,Male,1
17679,High School,79,Male,3
17680,Bachelor,4,Male,1
17681,High School,22,Male,1
17682,Bachelor,85,Male,3
17683,Phd,10,Male,1
17684,Bachelor,41,Male,2
17685,Bachelor,62,Male,2
17686,Bachelor,105,Female,4
17687,Masters,112,Male,4
17688,Bachelor,66,Male,2
17690,Masters,69,Male,3
17691,Bachelor,14,Male,1
17692,Masters,30,Male,1
17693,Phd,74,Male,3
17695,Masters,288,Male,9
17697,Masters,320,Male,10
17698,Bachelor,192,Male,6
17699,Bachelor,49,Male,2
17700,Masters,64,Male,2
17701,Bachelor,44,Male,2
17702,Bachelor,4,Female,1
17703,Bachelor,143,Other,5
17704,Bachelor,24,Male,1
17709,Masters,22,Male,1
17710,Bachelor,81,Male,3
17712,Bachelor,32,Male,1
17713,Bachelor,38,Male,2
17714,Bachelor,32,Male,1
17716,High School,69,Male,3
17717,Masters,52,Male,2
17718,Bachelor,29,Male,1
17721,Bachelor,42,Male,2
17723,Masters,102,Male,4
17724,High School,33,Male,1
17725,Bachelor,13,Male,1
17726,Bachelor,50,Male,2
17727,Phd,87,Female,3
17728,Masters,82,Female,3
17729,Masters,7,Male,1
17730,Masters,56,Male,2
17731,Masters,96,Male,3
17732,Bachelor,24,Male,1
17734,Bachelor,150,Male,5
17735,Bachelor,85,Male,3
17736,Masters,78,Male,3
17738,Bachelor,29,Male,1
17739,Bachelor,100,Male,3
17740,Bachelor,24,Male,1
17741,Masters,37,Male,2
17742,Bachelor,79,Male,3
17744,Bachelor,51,Male,2
17746,Masters,20,Male,1
17747,Bachelor,81,Male,3
17748,Masters,36,Male,2
17750,Bachelor,85,Male,3
17751,High School,188,Male,6
17752,Bachelor,46,Male,2
17754,Masters,61,Male,2
17756,Bachelor,59,Male,2
17757,Bachelor,19,Male,1
17758,Masters,88,Male,3
17761,Bachelor,98,Male,3
17762,High School,34,Male,2
17763,Bachelor,12,Female,1
17765,Bachelor,74,Male,3
17767,Bachelor,40,Male,2
17769,Bachelor,46,Female,2
17770,Masters,65,Male,2
17771,High School,96,Male,3
17775,Bachelor,89,Male,3
17776,Bachelor,40,Male,2
17777,Bachelor,66,Male,2
17778,Bachelor,23,Male,1
17779,Bachelor,114,Male,4
17780,Bachelor,48,Male,2
17781,Bachelor,42,Male,2
17782,Bachelor,32,Male,1
17784,Bachelor,52,Male,2
17785,Masters,14,Male,1
17786,Bachelor,39,Female,2
17787,Bachelor,2,Male,1
17788,Masters,29,Male,1
17790,Masters,134,Male,4
17791,Bachelor,48,Male,2
17793,Bachelor,25,Male,1
17794,Bachelor,30,Male,1
17795,Masters,64,Male,2
17797,Bachelor,41,Male,2
17799,Bachelor,35,Male,2
17801,Masters,5,Male,1
17802,Bachelor,56,Male,2
17803,Bachelor,61,Male,2
17806,Masters,35,Male,2
17809,Masters,67,Male,2
17810,High School,33,Male,1
17811,Bachelor,99,Male,3
17812,High School,64,Male,2
17814,Masters,108,Female,4
17815,Masters,20,Male,1
17816,Bachelor,144,Female,5
17817,Masters,10,Female,1
17818,High School,160,Male,5
17819,Bachelor,300,Male,9
17820,Masters,95,Male,3
17821,Masters,330,Female,10
17823,High School,86,Female,3
17824,Masters,47,Male,2
17825,Masters,28,Male,1
17826,Masters,129,Male,4
17828,High School,11,Male,1
17829,Bachelor,40,Male,2
17831,Bachelor,94,Female,3
17832,Bachelor,102,Female,4
17834,Bachelor,21,Male,1
17835,Bachelor,75,Male,3
17837,Bachelor,127,Female,4
17838,Phd,162,Male,5
17839,Bachelor,118,Male,4
17840,Bachelor,3,Male,1
17841,Masters,80,Male,3
17842,Bachelor,55,Female,2
17844,Bachelor,80,Male,3
17845,Bachelor,29,Male,1
17846,Masters,162,Female,5
17847,Bachelor,44,Female,2
17848,Bachelor,11,Male,1
17849,Bachelor,1,Male,1
17850,Bachelor,47,Female,2
17851,Masters,10,Male,1
17853,Masters,43,Male,2
17854,Masters,328,Male,10
17856,High School,18,Male,1
17857,Bachelor,24,Other,1
17858,Bachelor,90,Male,3
17860,Bachelor,84,Male,3
17863,Bachelor,32,Male,1
17864,Bachelor,24,Male,1
17865,Bachelor,31,Male,1
17866,Bachelor,101,Male,4
17867,Masters,54,Male,2
