,education_level,major_discipline,experience,target,experience_level
18222,Graduate,STEM,12,0.0,Medium Experienced (8-14)
18223,None,None,21,0.0,Experienced (>=15)
18224,Graduate,STEM,5,0.0,Limit Experienced (0-7)
18225,Masters,STEM,12,0.0,Medium Experienced (8-14)
18226,Masters,STEM,21,0.0,Experienced (>=15)
18227,Graduate,None,0,0.0,Limit Experienced (0-7)
18228,High School,None,6,0.0,Limit Experienced (0-7)
18229,Graduate,STEM,21,0.0,Experienced (>=15)
18230,Masters,STEM,11,1.0,Medium Experienced (8-14)
18231,Masters,STEM,17,0.0,Experienced (>=15)
18232,Primary School,None,13,1.0,Medium Experienced (8-14)
18233,Masters,STEM,3,0.0,Limit Experienced (0-7)
18234,Graduate,STEM,5,0.0,Limit Experienced (0-7)
18235,Graduate,STEM,15,0.0,Experienced (>=15)
18236,High School,None,21,0.0,Experienced (>=15)
18237,Graduate,STEM,17,0.0,Experienced (>=15)
18238,Graduate,STEM,10,0.0,Medium Experienced (8-14)
18239,Graduate,STEM,10,0.0,Medium Experienced (8-14)
18240,Masters,STEM,9,0.0,Medium Experienced (8-14)
18241,Graduate,STEM,4,0.0,Limit Experienced (0-7)
18242,Graduate,STEM,5,1.0,Limit Experienced (0-7)
18243,Masters,STEM,11,0.0,Medium Experienced (8-14)
18244,Graduate,STEM,16,1.0,Experienced (>=15)
18245,Graduate,STEM,4,1.0,Limit Experienced (0-7)
18246,None,None,8,0.0,Medium Experienced (8-14)
18247,Masters,STEM,21,0.0,Experienced (>=15)
18248,Graduate,STEM,21,0.0,Experienced (>=15)
18249,Masters,STEM,21,0.0,Experienced (>=15)
18250,High School,None,5,0.0,Limit Experienced (0-7)
18251,Graduate,STEM,6,1.0,Limit Experienced (0-7)
18252,Graduate,STEM,15,0.0,Experienced (>=15)
18253,Graduate,STEM,1,1.0,Limit Experienced (0-7)
18254,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18255,Graduate,STEM,21,0.0,Experienced (>=15)
18256,Graduate,No Major,3,0.0,Limit Experienced (0-7)
18257,Masters,STEM,16,0.0,Experienced (>=15)
18258,Primary School,None,0,0.0,Limit Experienced (0-7)
18259,None,None,0,0.0,Limit Experienced (0-7)
18260,Graduate,STEM,3,1.0,Limit Experienced (0-7)
18261,Masters,STEM,3,1.0,Limit Experienced (0-7)
18262,Graduate,Other,9,0.0,Medium Experienced (8-14)
18263,Masters,STEM,15,0.0,Experienced (>=15)
18264,Graduate,STEM,16,1.0,Experienced (>=15)
18265,Graduate,Arts,15,0.0,Experienced (>=15)
18266,Masters,STEM,21,0.0,Experienced (>=15)
18267,Graduate,Business Degree,17,0.0,Experienced (>=15)
18268,Graduate,STEM,17,0.0,Experienced (>=15)
18269,High School,None,5,0.0,Limit Experienced (0-7)
18270,Graduate,STEM,21,0.0,Experienced (>=15)
18271,Masters,STEM,1,1.0,Limit Experienced (0-7)
18272,Graduate,STEM,13,1.0,Medium Experienced (8-14)
18273,Masters,STEM,21,0.0,Experienced (>=15)
18274,High School,None,10,0.0,Medium Experienced (8-14)
18275,Graduate,STEM,12,0.0,Medium Experienced (8-14)
18276,Graduate,STEM,12,1.0,Medium Experienced (8-14)
18277,Graduate,STEM,12,0.0,Medium Experienced (8-14)
18278,Phd,Humanities,11,0.0,Medium Experienced (8-14)
18279,Phd,Humanities,1,0.0,Limit Experienced (0-7)
18280,Graduate,STEM,7,0.0,Limit Experienced (0-7)
18281,Primary School,None,9,0.0,Medium Experienced (8-14)
18282,High School,None,0,1.0,Limit Experienced (0-7)
18283,Graduate,STEM,6,1.0,Limit Experienced (0-7)
18284,Graduate,STEM,14,0.0,Medium Experienced (8-14)
18285,Masters,STEM,10,1.0,Medium Experienced (8-14)
18286,None,None,6,0.0,Limit Experienced (0-7)
18287,Graduate,STEM,14,0.0,Medium Experienced (8-14)
18288,Masters,STEM,21,0.0,Experienced (>=15)
18289,Graduate,Humanities,21,0.0,Experienced (>=15)
18290,Masters,Humanities,21,0.0,Experienced (>=15)
18291,Graduate,Humanities,2,1.0,Limit Experienced (0-7)
18292,Masters,STEM,21,0.0,Experienced (>=15)
18293,Graduate,STEM,10,1.0,Medium Experienced (8-14)
18294,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18295,High School,None,4,0.0,Limit Experienced (0-7)
18296,High School,None,13,0.0,Medium Experienced (8-14)
18297,Graduate,STEM,4,1.0,Limit Experienced (0-7)
18298,Graduate,STEM,10,0.0,Medium Experienced (8-14)
18299,Masters,STEM,21,1.0,Experienced (>=15)
18300,Graduate,STEM,6,0.0,Limit Experienced (0-7)
18301,High School,None,4,0.0,Limit Experienced (0-7)
18302,Graduate,STEM,7,1.0,Limit Experienced (0-7)
18303,Masters,STEM,21,0.0,Experienced (>=15)
18304,Masters,STEM,21,0.0,Experienced (>=15)
18305,Masters,STEM,21,0.0,Experienced (>=15)
18306,High School,None,3,0.0,Limit Experienced (0-7)
18307,Graduate,STEM,7,0.0,Limit Experienced (0-7)
18308,High School,None,21,0.0,Experienced (>=15)
18309,Graduate,STEM,5,1.0,Limit Experienced (0-7)
18310,High School,None,7,1.0,Limit Experienced (0-7)
18311,Graduate,STEM,2,0.0,Limit Experienced (0-7)
18312,Graduate,STEM,12,1.0,Medium Experienced (8-14)
18313,Graduate,Humanities,16,0.0,Experienced (>=15)
18314,Masters,STEM,19,0.0,Experienced (>=15)
18315,Graduate,STEM,9,0.0,Medium Experienced (8-14)
18316,Graduate,STEM,8,1.0,Medium Experienced (8-14)
18317,Graduate,STEM,21,0.0,Experienced (>=15)
18318,Masters,STEM,19,0.0,Experienced (>=15)
18319,None,None,12,1.0,Medium Experienced (8-14)
18320,Masters,STEM,14,0.0,Medium Experienced (8-14)
18321,Graduate,STEM,5,0.0,Limit Experienced (0-7)
18322,Masters,STEM,14,0.0,Medium Experienced (8-14)
18323,Graduate,STEM,21,0.0,Experienced (>=15)
18324,Graduate,STEM,9,0.0,Medium Experienced (8-14)
18325,Masters,STEM,10,0.0,Medium Experienced (8-14)
18326,Graduate,STEM,14,0.0,Medium Experienced (8-14)
18327,Masters,STEM,15,0.0,Experienced (>=15)
18328,Graduate,STEM,11,1.0,Medium Experienced (8-14)
18329,Graduate,STEM,4,0.0,Limit Experienced (0-7)
18330,High School,None,4,0.0,Limit Experienced (0-7)
18331,Masters,STEM,12,0.0,Medium Experienced (8-14)
18332,Graduate,STEM,11,0.0,Medium Experienced (8-14)
18333,Graduate,STEM,9,0.0,Medium Experienced (8-14)
18334,Masters,No Major,17,0.0,Experienced (>=15)
18335,Phd,STEM,2,0.0,Limit Experienced (0-7)
18336,Graduate,STEM,10,0.0,Medium Experienced (8-14)
18337,Graduate,STEM,2,1.0,Limit Experienced (0-7)
18338,Graduate,STEM,5,0.0,Limit Experienced (0-7)
18339,Masters,STEM,17,1.0,Experienced (>=15)
18340,None,None,5,0.0,Limit Experienced (0-7)
18341,Masters,STEM,7,0.0,Limit Experienced (0-7)
18342,Graduate,Other,16,0.0,Experienced (>=15)
18343,None,None,5,0.0,Limit Experienced (0-7)
18344,Graduate,STEM,9,0.0,Medium Experienced (8-14)
18345,Graduate,STEM,4,1.0,Limit Experienced (0-7)
18346,Graduate,STEM,21,0.0,Experienced (>=15)
18347,Graduate,Other,4,1.0,Limit Experienced (0-7)
18348,High School,None,5,0.0,Limit Experienced (0-7)
18349,Graduate,STEM,10,0.0,Medium Experienced (8-14)
18350,Masters,STEM,21,0.0,Experienced (>=15)
18351,Masters,STEM,21,0.0,Experienced (>=15)
18352,Graduate,STEM,8,1.0,Medium Experienced (8-14)
18353,Graduate,STEM,12,1.0,Medium Experienced (8-14)
18354,Graduate,STEM,8,0.0,Medium Experienced (8-14)
18355,Masters,STEM,2,1.0,Limit Experienced (0-7)
18356,High School,None,16,0.0,Experienced (>=15)
18357,Graduate,STEM,9,1.0,Medium Experienced (8-14)
18358,High School,None,3,0.0,Limit Experienced (0-7)
18359,Graduate,STEM,7,0.0,Limit Experienced (0-7)
18360,Graduate,STEM,14,0.0,Medium Experienced (8-14)
18361,High School,None,4,0.0,Limit Experienced (0-7)
18362,Graduate,STEM,6,0.0,Limit Experienced (0-7)
18363,Graduate,STEM,9,0.0,Medium Experienced (8-14)
18364,Graduate,STEM,12,1.0,Medium Experienced (8-14)
18365,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18366,Graduate,STEM,16,0.0,Experienced (>=15)
18367,Masters,STEM,1,1.0,Limit Experienced (0-7)
18368,Masters,STEM,16,0.0,Experienced (>=15)
18369,None,None,9,0.0,Medium Experienced (8-14)
18370,High School,None,21,0.0,Experienced (>=15)
18371,Masters,STEM,18,0.0,Experienced (>=15)
18372,Masters,STEM,21,0.0,Experienced (>=15)
18373,Graduate,STEM,3,1.0,Limit Experienced (0-7)
18374,Graduate,STEM,5,0.0,Limit Experienced (0-7)
18375,Masters,STEM,21,0.0,Experienced (>=15)
18376,Graduate,STEM,4,0.0,Limit Experienced (0-7)
18377,Masters,STEM,14,0.0,Medium Experienced (8-14)
18378,Graduate,STEM,21,0.0,Experienced (>=15)
18379,Graduate,STEM,9,1.0,Medium Experienced (8-14)
18380,Graduate,STEM,11,0.0,Medium Experienced (8-14)
18381,Graduate,STEM,14,0.0,Medium Experienced (8-14)
18382,Graduate,STEM,9,1.0,Medium Experienced (8-14)
18383,High School,None,9,0.0,Medium Experienced (8-14)
18384,Masters,STEM,6,1.0,Limit Experienced (0-7)
18385,Graduate,STEM,11,1.0,Medium Experienced (8-14)
18386,Masters,STEM,15,0.0,Experienced (>=15)
18387,Masters,STEM,3,0.0,Limit Experienced (0-7)
18388,Graduate,STEM,21,0.0,Experienced (>=15)
18389,Primary School,None,7,0.0,Limit Experienced (0-7)
18390,Graduate,STEM,21,0.0,Experienced (>=15)
18391,High School,None,2,0.0,Limit Experienced (0-7)
18392,High School,None,4,0.0,Limit Experienced (0-7)
18393,Masters,STEM,13,1.0,Medium Experienced (8-14)
18394,Graduate,STEM,8,0.0,Medium Experienced (8-14)
18395,Masters,STEM,12,0.0,Medium Experienced (8-14)
18396,High School,None,6,0.0,Limit Experienced (0-7)
18397,Masters,STEM,21,0.0,Experienced (>=15)
18398,Graduate,STEM,21,0.0,Experienced (>=15)
18399,Graduate,STEM,21,0.0,Experienced (>=15)
18400,High School,None,0,0.0,Limit Experienced (0-7)
18401,Graduate,STEM,10,0.0,Medium Experienced (8-14)
18402,Graduate,STEM,2,0.0,Limit Experienced (0-7)
18403,Graduate,STEM,9,0.0,Medium Experienced (8-14)
18404,Graduate,STEM,11,0.0,Medium Experienced (8-14)
18405,Graduate,STEM,7,1.0,Limit Experienced (0-7)
18406,High School,None,14,0.0,Medium Experienced (8-14)
18407,High School,None,3,0.0,Limit Experienced (0-7)
18408,Graduate,STEM,13,0.0,Medium Experienced (8-14)
18409,Masters,STEM,16,0.0,Experienced (>=15)
18410,Graduate,STEM,21,0.0,Experienced (>=15)
18411,Graduate,STEM,15,0.0,Experienced (>=15)
18412,Masters,STEM,14,0.0,Medium Experienced (8-14)
18413,Primary School,None,5,0.0,Limit Experienced (0-7)
18414,Masters,STEM,17,0.0,Experienced (>=15)
18415,Phd,STEM,12,0.0,Medium Experienced (8-14)
18416,Graduate,STEM,2,0.0,Limit Experienced (0-7)
18417,Primary School,None,12,0.0,Medium Experienced (8-14)
18418,Graduate,STEM,16,1.0,Experienced (>=15)
18419,High School,None,1,0.0,Limit Experienced (0-7)
18420,Graduate,STEM,5,1.0,Limit Experienced (0-7)
18421,High School,None,5,0.0,Limit Experienced (0-7)
18422,Masters,STEM,10,1.0,Medium Experienced (8-14)
18423,Graduate,Other,7,1.0,Limit Experienced (0-7)
18424,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18425,Graduate,STEM,21,0.0,Experienced (>=15)
18426,Graduate,STEM,14,0.0,Medium Experienced (8-14)
18427,Graduate,Humanities,5,0.0,Limit Experienced (0-7)
18428,Graduate,STEM,7,0.0,Limit Experienced (0-7)
18429,Graduate,STEM,21,0.0,Experienced (>=15)
18430,Graduate,STEM,17,0.0,Experienced (>=15)
18431,Graduate,STEM,7,1.0,Limit Experienced (0-7)
18432,Graduate,STEM,18,1.0,Experienced (>=15)
18433,Graduate,Business Degree,11,0.0,Medium Experienced (8-14)
18434,Graduate,STEM,16,0.0,Experienced (>=15)
18435,Graduate,STEM,4,1.0,Limit Experienced (0-7)
18436,Graduate,Other,6,1.0,Limit Experienced (0-7)
18437,Graduate,STEM,21,0.0,Experienced (>=15)
18438,High School,None,5,0.0,Limit Experienced (0-7)
18439,Graduate,STEM,16,0.0,Experienced (>=15)
18440,Graduate,No Major,9,1.0,Medium Experienced (8-14)
18441,Masters,STEM,1,1.0,Limit Experienced (0-7)
18442,Graduate,STEM,6,0.0,Limit Experienced (0-7)
18443,Masters,STEM,2,0.0,Limit Experienced (0-7)
18444,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18445,Graduate,STEM,7,0.0,Limit Experienced (0-7)
18446,High School,None,2,0.0,Limit Experienced (0-7)
18447,Masters,No Major,14,0.0,Medium Experienced (8-14)
18448,Primary School,None,5,0.0,Limit Experienced (0-7)
18449,Graduate,STEM,2,0.0,Limit Experienced (0-7)
18450,Masters,STEM,21,1.0,Experienced (>=15)
18451,Graduate,STEM,4,0.0,Limit Experienced (0-7)
18452,Graduate,STEM,7,0.0,Limit Experienced (0-7)
18453,Graduate,STEM,11,0.0,Medium Experienced (8-14)
18454,Graduate,STEM,2,0.0,Limit Experienced (0-7)
18455,Graduate,STEM,7,0.0,Limit Experienced (0-7)
18456,Graduate,STEM,21,0.0,Experienced (>=15)
18457,Graduate,STEM,21,1.0,Experienced (>=15)
18458,Phd,STEM,17,0.0,Experienced (>=15)
18459,High School,None,15,0.0,Experienced (>=15)
18460,Graduate,STEM,3,1.0,Limit Experienced (0-7)
18461,Graduate,STEM,14,1.0,Medium Experienced (8-14)
18462,Graduate,STEM,6,0.0,Limit Experienced (0-7)
18463,Phd,STEM,11,0.0,Medium Experienced (8-14)
18464,Graduate,STEM,9,0.0,Medium Experienced (8-14)
18465,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18466,Masters,STEM,9,0.0,Medium Experienced (8-14)
18467,Masters,STEM,2,0.0,Limit Experienced (0-7)
18468,Graduate,STEM,9,1.0,Medium Experienced (8-14)
18469,Graduate,STEM,21,0.0,Experienced (>=15)
18470,Graduate,Arts,18,0.0,Experienced (>=15)
18471,Masters,STEM,21,1.0,Experienced (>=15)
18472,Graduate,STEM,11,1.0,Medium Experienced (8-14)
18473,High School,None,2,1.0,Limit Experienced (0-7)
18474,Graduate,STEM,7,1.0,Limit Experienced (0-7)
18475,Masters,Humanities,0,1.0,Limit Experienced (0-7)
18476,Graduate,STEM,8,0.0,Medium Experienced (8-14)
18477,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18478,Graduate,STEM,0,1.0,Limit Experienced (0-7)
18479,Masters,STEM,21,0.0,Experienced (>=15)
18480,Graduate,STEM,19,0.0,Experienced (>=15)
18481,Graduate,Business Degree,7,0.0,Limit Experienced (0-7)
18482,Graduate,STEM,20,0.0,Experienced (>=15)
18483,High School,None,21,0.0,Experienced (>=15)
18484,None,None,3,1.0,Limit Experienced (0-7)
18485,High School,None,5,0.0,Limit Experienced (0-7)
18486,Graduate,STEM,15,0.0,Experienced (>=15)
18487,Masters,STEM,11,0.0,Medium Experienced (8-14)
18488,Graduate,STEM,8,0.0,Medium Experienced (8-14)
18489,Graduate,STEM,5,1.0,Limit Experienced (0-7)
18490,Graduate,STEM,4,1.0,Limit Experienced (0-7)
18491,High School,None,3,0.0,Limit Experienced (0-7)
18492,High School,None,8,1.0,Medium Experienced (8-14)
18493,Masters,STEM,21,0.0,Experienced (>=15)
18494,Graduate,STEM,11,1.0,Medium Experienced (8-14)
18495,Masters,STEM,12,0.0,Medium Experienced (8-14)
18496,Phd,STEM,12,0.0,Medium Experienced (8-14)
18497,Graduate,STEM,7,0.0,Limit Experienced (0-7)
18498,Graduate,STEM,21,1.0,Experienced (>=15)
18499,Graduate,STEM,14,0.0,Medium Experienced (8-14)
18500,Graduate,STEM,14,0.0,Medium Experienced (8-14)
18501,Masters,STEM,17,0.0,Experienced (>=15)
18502,Graduate,STEM,5,0.0,Limit Experienced (0-7)
18503,Graduate,STEM,4,0.0,Limit Experienced (0-7)
18504,Graduate,Humanities,1,0.0,Limit Experienced (0-7)
18505,Graduate,STEM,10,0.0,Medium Experienced (8-14)
18506,Graduate,STEM,21,0.0,Experienced (>=15)
18507,Graduate,STEM,7,0.0,Limit Experienced (0-7)
18508,Graduate,STEM,4,0.0,Limit Experienced (0-7)
18509,Graduate,STEM,7,0.0,Limit Experienced (0-7)
18510,Primary School,None,7,0.0,Limit Experienced (0-7)
18511,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18512,Graduate,STEM,21,0.0,Experienced (>=15)
18513,High School,None,6,0.0,Limit Experienced (0-7)
18514,Graduate,STEM,10,1.0,Medium Experienced (8-14)
18515,Graduate,Humanities,0,0.0,Limit Experienced (0-7)
18516,Graduate,STEM,4,0.0,Limit Experienced (0-7)
18517,Graduate,STEM,6,1.0,Limit Experienced (0-7)
18518,Masters,STEM,5,0.0,Limit Experienced (0-7)
18519,Graduate,STEM,21,1.0,Experienced (>=15)
18520,Graduate,STEM,5,1.0,Limit Experienced (0-7)
18521,Masters,STEM,10,0.0,Medium Experienced (8-14)
18522,Graduate,STEM,8,0.0,Medium Experienced (8-14)
18523,Graduate,STEM,14,0.0,Medium Experienced (8-14)
18524,Graduate,Other,6,0.0,Limit Experienced (0-7)
18525,Graduate,STEM,4,0.0,Limit Experienced (0-7)
18526,Graduate,Arts,16,1.0,Experienced (>=15)
18527,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18528,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18529,Graduate,Other,1,0.0,Limit Experienced (0-7)
18530,Graduate,STEM,10,0.0,Medium Experienced (8-14)
18531,Graduate,STEM,4,0.0,Limit Experienced (0-7)
18532,Masters,Humanities,3,1.0,Limit Experienced (0-7)
18533,Graduate,STEM,11,0.0,Medium Experienced (8-14)
18534,Primary School,None,1,0.0,Limit Experienced (0-7)
18535,Masters,STEM,7,0.0,Limit Experienced (0-7)
18536,Graduate,Arts,14,0.0,Medium Experienced (8-14)
18537,Masters,STEM,21,0.0,Experienced (>=15)
18538,Graduate,STEM,21,0.0,Experienced (>=15)
18539,Graduate,STEM,11,0.0,Medium Experienced (8-14)
18540,Graduate,STEM,8,0.0,Medium Experienced (8-14)
18541,Graduate,STEM,11,0.0,Medium Experienced (8-14)
18542,Graduate,STEM,15,0.0,Experienced (>=15)
18543,High School,None,0,0.0,Limit Experienced (0-7)
18544,Graduate,STEM,19,0.0,Experienced (>=15)
18545,Masters,STEM,10,0.0,Medium Experienced (8-14)
18546,Graduate,STEM,19,1.0,Experienced (>=15)
18547,Graduate,STEM,21,0.0,Experienced (>=15)
18548,Graduate,STEM,13,0.0,Medium Experienced (8-14)
18549,Graduate,STEM,14,0.0,Medium Experienced (8-14)
18550,High School,None,0,1.0,Limit Experienced (0-7)
18551,Graduate,STEM,7,1.0,Limit Experienced (0-7)
18552,Graduate,STEM,21,0.0,Experienced (>=15)
18553,Graduate,STEM,21,0.0,Experienced (>=15)
18554,Masters,STEM,11,0.0,Medium Experienced (8-14)
18555,Masters,STEM,16,0.0,Experienced (>=15)
18556,High School,None,4,0.0,Limit Experienced (0-7)
18557,Graduate,STEM,3,1.0,Limit Experienced (0-7)
18558,Masters,Humanities,0,0.0,Limit Experienced (0-7)
18559,Masters,STEM,7,1.0,Limit Experienced (0-7)
18560,Masters,STEM,14,0.0,Medium Experienced (8-14)
18561,Graduate,STEM,5,0.0,Limit Experienced (0-7)
18562,Masters,Humanities,21,0.0,Experienced (>=15)
18563,Graduate,STEM,7,1.0,Limit Experienced (0-7)
18564,Masters,Other,2,0.0,Limit Experienced (0-7)
18565,High School,None,6,1.0,Limit Experienced (0-7)
18566,Masters,STEM,18,0.0,Experienced (>=15)
18567,Graduate,STEM,21,0.0,Experienced (>=15)
18568,Masters,Humanities,21,0.0,Experienced (>=15)
18569,Graduate,STEM,4,1.0,Limit Experienced (0-7)
18570,Masters,STEM,7,0.0,Limit Experienced (0-7)
18571,Graduate,STEM,17,1.0,Experienced (>=15)
18572,Phd,Arts,10,0.0,Medium Experienced (8-14)
18573,Masters,STEM,4,0.0,Limit Experienced (0-7)
18574,Graduate,STEM,11,0.0,Medium Experienced (8-14)
18575,High School,None,4,0.0,Limit Experienced (0-7)
18576,High School,None,9,0.0,Medium Experienced (8-14)
18577,High School,None,4,0.0,Limit Experienced (0-7)
18578,High School,None,9,0.0,Medium Experienced (8-14)
18579,Masters,STEM,3,1.0,Limit Experienced (0-7)
18580,Masters,STEM,15,0.0,Experienced (>=15)
18581,Masters,STEM,9,0.0,Medium Experienced (8-14)
18582,Phd,STEM,10,1.0,Medium Experienced (8-14)
18583,Masters,Business Degree,21,0.0,Experienced (>=15)
18584,Graduate,STEM,6,0.0,Limit Experienced (0-7)
18585,Graduate,STEM,2,0.0,Limit Experienced (0-7)
18586,Graduate,Humanities,5,1.0,Limit Experienced (0-7)
18587,Masters,Business Degree,21,1.0,Experienced (>=15)
18588,Graduate,STEM,15,1.0,Experienced (>=15)
18589,Graduate,STEM,16,0.0,Experienced (>=15)
18590,High School,None,7,1.0,Limit Experienced (0-7)
18591,Graduate,STEM,11,0.0,Medium Experienced (8-14)
18592,Graduate,No Major,2,0.0,Limit Experienced (0-7)
18593,Masters,STEM,9,1.0,Medium Experienced (8-14)
18594,High School,None,2,0.0,Limit Experienced (0-7)
18595,Graduate,Humanities,2,1.0,Limit Experienced (0-7)
18596,Graduate,Business Degree,21,0.0,Experienced (>=15)
18597,Graduate,STEM,1,0.0,Limit Experienced (0-7)
18598,Graduate,Arts,3,1.0,Limit Experienced (0-7)
18599,Graduate,STEM,3,0.0,Limit Experienced (0-7)
18600,Graduate,STEM,3,1.0,Limit Experienced (0-7)
18601,Masters,STEM,2,0.0,Limit Experienced (0-7)
18602,High School,None,21,0.0,Experienced (>=15)
18603,Graduate,STEM,8,1.0,Medium Experienced (8-14)
18604,Graduate,STEM,15,0.0,Experienced (>=15)
18605,Graduate,STEM,6,1.0,Limit Experienced (0-7)
18606,Graduate,STEM,10,1.0,Medium Experienced (8-14)
18607,Graduate,STEM,0,0.0,Limit Experienced (0-7)
18608,None,None,5,1.0,Limit Experienced (0-7)
18609,Graduate,STEM,21,0.0,Experienced (>=15)
18610,Graduate,STEM,5,1.0,Limit Experienced (0-7)
18611,Graduate,Other,6,0.0,Limit Experienced (0-7)
18612,Masters,STEM,9,0.0,Medium Experienced (8-14)
18613,Graduate,STEM,2,0.0,Limit Experienced (0-7)
18614,Graduate,STEM,4,1.0,Limit Experienced (0-7)
18615,Graduate,STEM,5,1.0,Limit Experienced (0-7)
18616,Graduate,STEM,4,1.0,Limit Experienced (0-7)
18617,High School,None,5,1.0,Limit Experienced (0-7)
18618,Graduate,Business Degree,14,0.0,Medium Experienced (8-14)
18619,High School,None,2,0.0,Limit Experienced (0-7)
18620,Primary School,None,5,0.0,Limit Experienced (0-7)
18621,Graduate,STEM,21,0.0,Experienced (>=15)
18622,Graduate,STEM,8,0.0,Medium Experienced (8-14)
18623,Graduate,STEM,7,1.0,Limit Experienced (0-7)
18624,Graduate,STEM,4,1.0,Limit Experienced (0-7)
18625,High School,None,2,0.0,Limit Experienced (0-7)
18626,Graduate,STEM,5,1.0,Limit Experienced (0-7)
18627,Graduate,STEM,21,1.0,Experienced (>=15)
18628,Graduate,STEM,6,0.0,Limit Experienced (0-7)
18629,Graduate,Arts,7,0.0,Limit Experienced (0-7)
18630,Graduate,STEM,21,0.0,Experienced (>=15)
18631,Graduate,STEM,3,1.0,Limit Experienced (0-7)
18632,Graduate,STEM,4,0.0,Limit Experienced (0-7)
18633,Graduate,STEM,8,0.0,Medium Experienced (8-14)
18634,High School,None,4,1.0,Limit Experienced (0-7)
18635,Graduate,STEM,19,0.0,Experienced (>=15)
18636,Masters,STEM,8,0.0,Medium Experienced (8-14)
18637,Masters,STEM,8,0.0,Medium Experienced (8-14)
18638,Graduate,Business Degree,4,0.0,Limit Experienced (0-7)
18639,Graduate,STEM,9,0.0,Medium Experienced (8-14)
18640,Graduate,Business Degree,21,1.0,Experienced (>=15)
18641,Graduate,STEM,14,1.0,Medium Experienced (8-14)
18642,Phd,STEM,21,0.0,Experienced (>=15)
