,education_level,training_hours,gender,train_level
17217,Graduate,75,Male,3
17218,High School,210,Female,7
17219,Masters,20,Male,1
17220,Graduate,57,Male,2
17221,High School,116,Male,4
17222,Masters,2,Male,1
17223,Phd,68,Male,3
17225,Graduate,45,Male,2
17226,Graduate,47,Male,2
17227,High School,83,Male,3
17229,Graduate,158,Male,5
17230,Masters,50,Female,2
17231,Masters,9,Male,1
17232,Graduate,26,Male,1
17233,Graduate,126,Male,4
17234,Graduate,55,Male,2
17235,Graduate,18,Male,1
17237,Graduate,24,Male,1
17238,Graduate,20,Male,1
17239,Graduate,35,Male,2
17240,Graduate,43,Male,2
17241,Graduate,12,Male,1
17243,Graduate,98,Male,3
17244,Graduate,29,Male,1
17245,Graduate,68,Male,3
17247,High School,30,Male,1
17250,Graduate,11,Male,1
17251,Graduate,55,Male,2
17252,Phd,49,Male,2
17255,Graduate,44,Male,2
17256,Masters,16,Female,1
17258,Graduate,44,Male,2
17259,Graduate,57,Male,2
17260,Masters,15,Male,1
17261,Masters,45,Male,2
17262,Graduate,328,Male,10
17265,Graduate,74,Male,3
17266,Graduate,30,Male,1
17267,Graduate,17,Male,1
17268,Graduate,226,Male,7
17270,Graduate,82,Male,3
17271,Graduate,136,Male,5
17272,Graduate,108,Male,4
17273,High School,108,Male,4
17274,Graduate,92,Male,3
17277,Graduate,78,Female,3
17280,Graduate,5,Male,1
17281,Graduate,15,Male,1
17282,Graduate,18,Male,1
17283,High School,6,Male,1
17286,Masters,91,Male,3
17288,Graduate,56,Male,2
17289,Graduate,39,Male,2
17290,Graduate,84,Male,3
17293,Graduate,27,Male,1
17294,Graduate,10,Male,1
17295,Graduate,52,Male,2
17297,Graduate,312,Male,10
17298,Masters,16,Male,1
17299,High School,12,Male,1
17300,Masters,53,Male,2
17301,Graduate,86,Male,3
17302,Masters,24,Male,1
17303,Graduate,27,Male,1
17304,Graduate,58,Female,2
17305,Masters,40,Male,2
17306,Masters,18,Male,1
17307,Masters,55,Male,2
17308,Graduate,30,Male,1
17310,Graduate,21,Male,1
17311,Graduate,56,Male,2
17313,Graduate,45,Male,2
17315,Masters,22,Male,1
17319,High School,12,Male,1
17320,Masters,75,Male,3
17321,High School,150,Male,5
17323,Graduate,67,Male,2
17324,Graduate,90,Male,3
17325,Graduate,13,Male,1
17326,Graduate,50,Male,2
17327,Graduate,72,Male,3
17328,Graduate,58,Male,2
17329,Graduate,78,Male,3
17330,Graduate,206,Other,7
17331,Masters,14,Male,1
17332,Graduate,118,Male,4
17333,High School,7,Male,1
17334,Graduate,46,Female,2
17336,Graduate,33,Male,1
17337,Graduate,24,Male,1
17339,Graduate,80,Male,3
17340,Graduate,14,Male,1
17341,High School,20,Male,1
17342,Graduate,48,Female,2
17344,Graduate,44,Male,2
17345,Masters,6,Male,1
17346,Graduate,23,Male,1
17347,Primary School,12,Male,1
17348,Graduate,14,Male,1
17349,Graduate,12,Male,1
17350,Graduate,31,Male,1
17351,Graduate,91,Male,3
17352,Graduate,70,Male,3
17353,Masters,78,Male,3
17355,Graduate,57,Male,2
17356,Graduate,12,Male,1
17357,Graduate,145,Male,5
17358,Graduate,37,Male,2
17359,Graduate,59,Male,2
17360,Graduate,62,Male,2
17361,Phd,140,Female,5
17363,Graduate,96,Male,3
17364,Graduate,37,Male,2
17365,Graduate,28,Male,1
17366,Graduate,50,Male,2
17367,Graduate,37,Male,2
17368,Graduate,31,Male,1
17369,Phd,161,Male,5
17370,Masters,55,Male,2
17371,Graduate,65,Male,2
17372,Graduate,224,Male,7
17373,Masters,45,Male,2
17374,Graduate,51,Male,2
17375,High School,54,Male,2
17376,Graduate,51,Male,2
17377,Graduate,20,Male,1
17378,Graduate,70,Male,3
17379,Masters,12,Male,1
17380,Graduate,48,Male,2
17381,Graduate,42,Male,2
17382,Masters,54,Male,2
17383,Graduate,90,Male,3
17386,Graduate,72,Male,3
17387,High School,32,Male,1
17388,Graduate,18,Female,1
17389,Masters,64,Male,2
17390,High School,6,Male,1
17391,Graduate,112,Male,4
17393,Graduate,72,Male,3
17394,Graduate,28,Male,1
17395,Graduate,56,Male,2
17397,Graduate,80,Male,3
17398,Graduate,53,Female,2
17399,Graduate,50,Male,2
17401,Graduate,165,Male,5
17402,High School,25,Male,1
17403,Graduate,33,Male,1
17404,Graduate,114,Male,4
17405,High School,33,Male,1
17406,Masters,136,Male,5
17407,Graduate,10,Male,1
17408,Masters,66,Male,2
17409,Graduate,44,Male,2
17410,Graduate,35,Male,2
17411,Graduate,67,Male,2
17412,Graduate,18,Male,1
17415,Masters,20,Male,1
17416,Graduate,48,Female,2
17417,Masters,72,Female,3
17418,Graduate,23,Male,1
17419,Masters,21,Male,1
17420,Graduate,23,Male,1
17421,Masters,26,Male,1
17422,Graduate,111,Male,4
17424,Graduate,144,Male,5
17426,Graduate,22,Male,1
17427,Graduate,328,Female,10
17428,Masters,105,Male,4
17429,Masters,19,Male,1
17430,Masters,55,Male,2
17434,Graduate,34,Male,2
17435,High School,56,Male,2
17436,Graduate,71,Male,3
17438,Graduate,17,Male,1
17439,Masters,48,Male,2
17441,Graduate,56,Male,2
17442,Graduate,102,Male,4
17444,Graduate,106,Male,4
17445,Graduate,19,Male,1
17447,Graduate,80,Male,3
17448,Graduate,62,Male,2
17449,Graduate,52,Male,2
17451,Graduate,32,Male,1
17452,Graduate,62,Other,2
17454,Phd,12,Male,1
17455,Graduate,60,Male,2
17456,Graduate,34,Female,2
17458,Graduate,26,Male,1
17459,Graduate,18,Male,1
17463,Graduate,50,Other,2
17464,High School,3,Male,1
17465,Graduate,119,Female,4
17466,Graduate,39,Male,2
17467,Graduate,84,Male,3
17468,Masters,39,Male,2
17469,Graduate,27,Male,1
17470,Graduate,50,Male,2
17471,Masters,52,Male,2
17473,Graduate,25,Female,1
17474,Graduate,62,Male,2
17476,Graduate,21,Male,1
17477,Graduate,126,Male,4
17478,Graduate,32,Male,1
17479,Graduate,11,Male,1
17481,High School,166,Male,5
17482,Masters,56,Male,2
17483,Primary School,8,Male,1
17485,High School,116,Male,4
17486,Graduate,60,Male,2
17487,Graduate,100,Male,3
17489,Phd,27,Male,1
17490,Graduate,44,Male,2
17492,Graduate,26,Male,1
17493,Graduate,124,Male,4
17494,Graduate,94,Male,3
17498,Graduate,122,Male,4
17500,Graduate,200,Female,6
17502,Graduate,17,Male,1
17503,Graduate,29,Male,1
17504,Graduate,12,Female,1
17506,Graduate,50,Male,2
17507,Masters,94,Female,3
17509,Graduate,258,Male,8
17510,Graduate,58,Male,2
17511,Graduate,109,Male,4
17513,High School,62,Male,2
17514,Graduate,6,Female,1
17515,Graduate,50,Male,2
17516,Graduate,46,Male,2
17517,Masters,55,Female,2
17518,Graduate,92,Male,3
17519,Graduate,61,Male,2
17521,Graduate,82,Male,3
17522,Graduate,74,Male,3
17523,Primary School,4,Male,1
17524,Graduate,164,Male,5
17525,Graduate,26,Male,1
17528,Graduate,52,Male,2
17529,Masters,88,Male,3
17530,Graduate,10,Male,1
17531,Masters,102,Male,4
17532,Graduate,136,Male,5
17533,Graduate,17,Male,1
17536,Masters,62,Male,2
17538,Graduate,9,Male,1
17540,High School,94,Male,3
17541,Masters,44,Male,2
17544,Graduate,56,Male,2
17545,Graduate,74,Male,3
17547,High School,35,Male,2
17548,Graduate,96,Male,3
17551,Graduate,2,Female,1
17552,Graduate,55,Male,2
17553,High School,33,Male,1
17554,Graduate,29,Male,1
17555,Graduate,9,Male,1
17556,Graduate,160,Male,5
17557,High School,42,Male,2
17558,Masters,100,Female,3
17559,Graduate,18,Male,1
17560,Graduate,83,Male,3
17561,Graduate,36,Male,2
17562,Graduate,172,Male,6
17563,Graduate,134,Male,4
17564,Graduate,168,Male,5
17565,Graduate,10,Male,1
17566,Masters,67,Male,2
17567,Masters,16,Male,1
17568,Masters,11,Male,1
17569,Masters,6,Male,1
17570,Graduate,34,Male,2
17572,Masters,124,Female,4
17573,Graduate,322,Male,10
17574,Masters,7,Male,1
17575,Masters,32,Male,1
17576,Graduate,100,Male,3
17577,Graduate,10,Male,1
17578,Graduate,10,Male,1
17579,Graduate,132,Female,4
17581,Graduate,248,Male,8
17582,Graduate,104,Male,4
17583,Graduate,25,Male,1
17585,Masters,84,Male,3
17587,Graduate,38,Male,2
17588,Graduate,45,Male,2
17590,Graduate,88,Male,3
17591,Graduate,27,Male,1
17592,Graduate,136,Male,5
17593,Graduate,39,Male,2
17594,Graduate,42,Male,2
17595,Masters,161,Male,5
17596,Graduate,127,Female,4
17597,Graduate,2,Male,1
17598,Graduate,60,Male,2
17599,Graduate,10,Male,1
17600,Masters,36,Male,2
17602,High School,34,Male,2
17603,Graduate,37,Male,2
17605,Graduate,111,Male,4
17608,Graduate,35,Male,2
17609,High School,49,Male,2
17611,High School,17,Male,1
17613,Graduate,42,Male,2
17614,Graduate,44,Female,2
17619,Graduate,192,Male,6
17620,Graduate,53,Female,2
17622,Graduate,28,Female,1
17623,High School,53,Male,2
17624,Graduate,30,Male,1
17625,Graduate,78,Male,3
17627,Graduate,95,Male,3
17629,Masters,154,Male,5
17630,Phd,256,Male,8
17631,Masters,24,Male,1
17632,Masters,24,Male,1
17633,Graduate,50,Male,2
17634,Masters,42,Male,2
17635,Masters,50,Male,2
17636,Graduate,36,Male,2
17637,Graduate,176,Male,6
17638,Graduate,304,Male,10
17639,High School,152,Female,5
17640,Graduate,39,Male,2
17641,Graduate,50,Male,2
17642,Masters,74,Male,3
17643,Masters,75,Male,3
17644,Graduate,34,Male,2
17645,Graduate,149,Male,5
17646,Graduate,110,Male,4
17647,High School,19,Male,1
17649,Masters,43,Female,2
17650,Graduate,138,Male,5
17651,Masters,28,Male,1
17654,Graduate,100,Male,3
17655,Graduate,56,Male,2
17659,Masters,8,Male,1
17660,Graduate,78,Male,3
17661,Phd,65,Male,2
17663,High School,85,Male,3
17664,Primary School,15,Male,1
17665,Masters,18,Male,1
17666,High School,48,Male,2
17667,Masters,10,Male,1
17668,Phd,314,Male,10
17669,Graduate,8,Male,1
17670,Graduate,114,Male,4
17671,Graduate,6,Male,1
17672,Graduate,332,Male,10
17674,Graduate,18,Male,1
17676,Graduate,134,Male,4
17678,Graduate,21,Male,1
17679,High School,79,Male,3
17680,Graduate,4,Male,1
17681,High School,22,Male,1
17682,Graduate,85,Male,3
17683,Phd,10,Male,1
17684,Graduate,41,Male,2
17685,Graduate,62,Male,2
17686,Graduate,105,Female,4
17687,Masters,112,Male,4
17688,Graduate,66,Male,2
17690,Masters,69,Male,3
17691,Graduate,14,Male,1
17692,Masters,30,Male,1
17693,Phd,74,Male,3
17695,Masters,288,Male,9
17697,Masters,320,Male,10
17698,Graduate,192,Male,6
17699,Graduate,49,Male,2
17700,Masters,64,Male,2
17701,Graduate,44,Male,2
17702,Graduate,4,Female,1
17703,Graduate,143,Other,5
17704,Graduate,24,Male,1
17709,Masters,22,Male,1
17710,Graduate,81,Male,3
17712,Graduate,32,Male,1
17713,Graduate,38,Male,2
17714,Graduate,32,Male,1
17716,High School,69,Male,3
17717,Masters,52,Male,2
17718,Graduate,29,Male,1
17721,Graduate,42,Male,2
17723,Masters,102,Male,4
17724,High School,33,Male,1
17725,Graduate,13,Male,1
17726,Graduate,50,Male,2
17727,Phd,87,Female,3
17728,Masters,82,Female,3
17729,Masters,7,Male,1
17730,Masters,56,Male,2
17731,Masters,96,Male,3
17732,Graduate,24,Male,1
17734,Graduate,150,Male,5
17735,Graduate,85,Male,3
17736,Masters,78,Male,3
17738,Graduate,29,Male,1
17739,Graduate,100,Male,3
17740,Graduate,24,Male,1
17741,Masters,37,Male,2
17742,Graduate,79,Male,3
17744,Graduate,51,Male,2
17746,Masters,20,Male,1
17747,Graduate,81,Male,3
17748,Masters,36,Male,2
17750,Graduate,85,Male,3
17751,High School,188,Male,6
17752,Graduate,46,Male,2
17754,Masters,61,Male,2
17756,Graduate,59,Male,2
17757,Graduate,19,Male,1
17758,Masters,88,Male,3
17761,Graduate,98,Male,3
17762,High School,34,Male,2
17763,Graduate,12,Female,1
17765,Graduate,74,Male,3
17767,Graduate,40,Male,2
17769,Graduate,46,Female,2
17770,Masters,65,Male,2
17771,High School,96,Male,3
17775,Graduate,89,Male,3
17776,Graduate,40,Male,2
17777,Graduate,66,Male,2
17778,Graduate,23,Male,1
17779,Graduate,114,Male,4
17780,Graduate,48,Male,2
17781,Graduate,42,Male,2
17782,Graduate,32,Male,1
17784,Graduate,52,Male,2
17785,Masters,14,Male,1
17786,Graduate,39,Female,2
17787,Graduate,2,Male,1
17788,Masters,29,Male,1
17790,Masters,134,Male,4
17791,Graduate,48,Male,2
17793,Graduate,25,Male,1
17794,Graduate,30,Male,1
17795,Masters,64,Male,2
17797,Graduate,41,Male,2
17799,Graduate,35,Male,2
17801,Masters,5,Male,1
17802,Graduate,56,Male,2
17803,Graduate,61,Male,2
17806,Masters,35,Male,2
17809,Masters,67,Male,2
17810,High School,33,Male,1
17811,Graduate,99,Male,3
17812,High School,64,Male,2
17814,Masters,108,Female,4
17815,Masters,20,Male,1
17816,Graduate,144,Female,5
17817,Masters,10,Female,1
17818,High School,160,Male,5
17819,Graduate,300,Male,9
17820,Masters,95,Male,3
17821,Masters,330,Female,10
17823,High School,86,Female,3
17824,Masters,47,Male,2
17825,Masters,28,Male,1
17826,Masters,129,Male,4
17828,High School,11,Male,1
17829,Graduate,40,Male,2
17831,Graduate,94,Female,3
17832,Graduate,102,Female,4
17834,Graduate,21,Male,1
17835,Graduate,75,Male,3
17837,Graduate,127,Female,4
17838,Phd,162,Male,5
17839,Graduate,118,Male,4
17840,Graduate,3,Male,1
17841,Masters,80,Male,3
17842,Graduate,55,Female,2
17844,Graduate,80,Male,3
17845,Graduate,29,Male,1
17846,Masters,162,Female,5
17847,Graduate,44,Female,2
17848,Graduate,11,Male,1
17849,Graduate,1,Male,1
17850,Graduate,47,Female,2
17851,Masters,10,Male,1
17853,Masters,43,Male,2
17854,Masters,328,Male,10
17856,High School,18,Male,1
17857,Graduate,24,Other,1
17858,Graduate,90,Male,3
17860,Graduate,84,Male,3
17863,Graduate,32,Male,1
17864,Graduate,24,Male,1
17865,Graduate,31,Male,1
17866,Graduate,101,Male,4
17867,Masters,54,Male,2
17868,Graduate,14,Other,1
17870,Masters,210,Female,7
17872,Graduate,7,Male,1
17873,Graduate,7,Male,1
17874,High School,50,Male,2
17876,High School,60,Male,2
17877,Graduate,110,Male,4
17878,Graduate,17,Male,1
17879,Graduate,15,Male,1
17880,Graduate,108,Male,4
17881,Graduate,44,Male,2
17883,Graduate,22,Male,1
17884,Graduate,21,Male,1
17886,Graduate,52,Female,2
17887,Graduate,9,Female,1
17890,Masters,45,Male,2
17892,Graduate,34,Male,2
17893,Graduate,92,Male,3
17894,Graduate,19,Male,1
17895,Graduate,14,Male,1
17896,Graduate,42,Male,2
17897,Graduate,19,Male,1
17898,Graduate,144,Male,5
17899,Graduate,37,Male,2
17900,High School,49,Male,2
17902,Graduate,45,Male,2
17904,Graduate,103,Male,4
17905,Graduate,42,Male,2
17906,Graduate,24,Female,1
17907,Masters,10,Male,1
17908,Graduate,11,Male,1
17910,High School,40,Male,2
17911,Graduate,20,Male,1
17912,Graduate,45,Male,2
17913,Graduate,65,Male,2
17914,Graduate,64,Male,2
17915,Graduate,15,Male,1
17916,Graduate,53,Male,2
17918,Graduate,33,Female,1
17919,Graduate,17,Male,1
17921,Graduate,6,Male,1
17922,Graduate,69,Male,3
17923,High School,42,Male,2
17924,Phd,59,Male,2
17925,Graduate,6,Male,1
17927,High School,21,Male,1
17930,Graduate,22,Male,1
17931,Graduate,94,Male,3
17933,Masters,10,Male,1
17934,Graduate,9,Male,1
17935,Graduate,51,Male,2
17936,Masters,64,Male,2
17937,Graduate,17,Male,1
17938,Masters,4,Male,1
17939,Graduate,21,Female,1
17940,Graduate,25,Male,1
17941,Graduate,44,Male,2
17942,Masters,9,Male,1
17943,Graduate,118,Male,4
17944,High School,37,Male,2
17946,High School,160,Male,5
17948,Graduate,97,Male,3
17949,Graduate,67,Male,2
17951,Graduate,119,Male,4
17952,Graduate,144,Male,5
17953,Masters,16,Male,1
17954,Graduate,26,Female,1
17955,Graduate,55,Male,2
17957,Graduate,62,Male,2
17958,Graduate,66,Male,2
17959,Graduate,4,Male,1
17962,High School,116,Male,4
17963,Masters,12,Male,1
17964,Graduate,7,Male,1
17965,Graduate,75,Male,3
17966,Graduate,41,Male,2
17968,Graduate,18,Male,1
17969,Masters,131,Male,4
17970,High School,22,Male,1
17972,Graduate,47,Female,2
17973,High School,3,Male,1
17974,Graduate,12,Male,1
17975,Graduate,21,Male,1
17978,Masters,94,Male,3
17980,Graduate,156,Male,5
17981,Graduate,21,Male,1
17982,Masters,107,Male,4
17983,Graduate,68,Male,3
17984,Graduate,204,Male,7
17986,Graduate,11,Male,1
17987,Masters,25,Male,1
17988,Masters,21,Male,1
17989,Graduate,80,Male,3
17990,Masters,72,Male,3
17991,Graduate,57,Male,2
17992,Masters,246,Male,8
17995,Graduate,140,Male,5
17997,Graduate,7,Male,1
17998,Graduate,109,Male,4
17999,Graduate,30,Male,1
18000,Graduate,43,Male,2
18001,Graduate,10,Male,1
18002,Graduate,188,Male,6
18003,Masters,22,Male,1
18004,Graduate,122,Male,4
18005,Graduate,60,Male,2
18006,Masters,104,Male,4
18007,Graduate,16,Male,1
18008,Graduate,22,Male,1
18009,Graduate,68,Male,3
18011,Masters,17,Male,1
18012,Graduate,192,Male,6
18014,Masters,102,Male,4
18015,Graduate,28,Male,1
18016,Graduate,36,Male,2
18017,Masters,19,Male,1
18020,Graduate,45,Male,2
18022,Graduate,122,Male,4
18023,Masters,102,Male,4
18024,Graduate,54,Male,2
18025,Primary School,4,Male,1
18027,Graduate,43,Male,2
18030,Graduate,188,Male,6
18031,Graduate,190,Male,6
18033,Graduate,146,Male,5
18034,Graduate,21,Male,1
18035,Graduate,51,Male,2
18036,Masters,74,Male,3
18037,Graduate,63,Male,2
18040,Graduate,23,Male,1
18041,Graduate,163,Male,5
18042,Graduate,94,Male,3
18043,Graduate,24,Male,1
18044,Masters,51,Male,2
18045,Primary School,25,Male,1
18046,Graduate,7,Male,1
18047,Graduate,55,Male,2
18048,Graduate,46,Male,2
18049,High School,50,Male,2
18051,High School,26,Male,1
18052,Graduate,23,Male,1
18053,Graduate,84,Female,3
18054,Graduate,34,Male,2
18058,Graduate,42,Male,2
18061,Graduate,127,Male,4
18062,Graduate,16,Male,1
18063,Graduate,54,Male,2
18064,Masters,45,Male,2
18066,High School,9,Male,1
18067,Masters,155,Male,5
18068,Graduate,39,Male,2
18069,Graduate,26,Male,1
18071,Graduate,102,Male,4
18074,Masters,262,Male,8
18075,Graduate,34,Male,2
18076,Graduate,28,Male,1
18077,Graduate,6,Male,1
18078,Masters,48,Male,2
18079,Masters,70,Male,3
18080,Graduate,78,Male,3
18081,Graduate,105,Female,4
18082,High School,13,Male,1
18083,Graduate,107,Male,4
18084,Graduate,27,Female,1
18085,Graduate,43,Male,2
18086,High School,56,Male,2
18088,Graduate,12,Male,1
18089,Graduate,78,Male,3
18090,Masters,5,Male,1
18092,Masters,12,Female,1
18093,Masters,17,Male,1
18094,Graduate,146,Male,5
18095,Graduate,136,Male,5
18096,Graduate,68,Male,3
18097,Masters,178,Other,6
18098,Masters,59,Male,2
18099,Phd,150,Female,5
18101,High School,70,Male,3
18102,Graduate,21,Male,1
18103,Graduate,118,Male,4
18104,Masters,88,Male,3
18105,Masters,53,Male,2
18109,High School,143,Male,5
18110,Graduate,40,Male,2
18111,Phd,166,Male,5
18112,Graduate,17,Male,1
18114,Graduate,18,Female,1
18117,Masters,80,Female,3
18118,High School,148,Male,5
18119,Graduate,42,Male,2
18121,Graduate,40,Female,2
18123,Masters,46,Male,2
18124,Graduate,84,Male,3
18125,Graduate,28,Male,1
18126,Graduate,15,Male,1
18127,Graduate,126,Male,4
18128,Graduate,178,Male,6
18129,Graduate,34,Male,2
18130,Graduate,22,Male,1
18131,Graduate,30,Male,1
18132,Graduate,80,Male,3
18134,Masters,20,Male,1
18136,Graduate,26,Male,1
18138,Graduate,23,Male,1
18139,Graduate,13,Male,1
18141,Graduate,7,Male,1
18145,Graduate,20,Male,1
18146,Graduate,24,Male,1
18147,Graduate,81,Male,3
18149,Graduate,54,Male,2
18150,High School,214,Male,7
18152,Graduate,5,Male,1
18153,Graduate,42,Male,2
18154,Graduate,224,Male,7
18155,Masters,128,Male,4
18156,Graduate,52,Male,2
18157,Graduate,75,Male,3
18158,Masters,56,Female,2
18160,Graduate,34,Male,2
18161,Masters,66,Male,2
18162,Graduate,83,Male,3
18163,Graduate,32,Male,1
18164,Graduate,64,Male,2
18165,Masters,244,Male,8
18166,Graduate,25,Male,1
18168,High School,70,Male,3
18169,Graduate,53,Male,2
18170,High School,5,Male,1
18171,Masters,96,Male,3
18173,Graduate,18,Male,1
18174,Graduate,130,Male,4
18176,High School,52,Male,2
18177,Graduate,50,Male,2
18178,Graduate,164,Male,5
18179,Graduate,17,Male,1
18180,High School,156,Male,5
18181,Graduate,34,Male,2
18182,Graduate,270,Male,9
18183,High School,66,Male,2
18185,Masters,64,Male,2
18187,Graduate,20,Male,1
18188,Masters,146,Female,5
18189,Graduate,260,Male,8
18191,Graduate,42,Male,2
18192,High School,50,Male,2
18193,Graduate,17,Male,1
18195,Masters,155,Male,5
18197,Graduate,54,Female,2
18198,Masters,139,Male,5
18199,Graduate,330,Male,10
18200,Graduate,9,Male,1
18201,Masters,72,Male,3
18202,Graduate,116,Female,4
18206,Graduate,26,Male,1
18207,Masters,32,Male,1
18209,High School,104,Male,4
18210,High School,58,Male,2
18211,Masters,40,Male,2
18213,Graduate,32,Male,1
18214,High School,48,Male,2
18215,Masters,157,Male,5
18216,Masters,39,Male,2
18217,Graduate,34,Other,2
18218,Graduate,30,Male,1
18219,Graduate,170,Male,6
18220,High School,8,Male,1
18222,Graduate,141,Male,5
18224,Graduate,138,Male,5
18226,Masters,54,Male,2
18228,High School,78,Male,3
18229,Graduate,21,Male,1
18230,Masters,18,Male,1
18231,Masters,38,Male,2
18232,Primary School,32,Male,1
18233,Masters,23,Male,1
18234,Graduate,18,Male,1
18235,Graduate,88,Male,3
18236,High School,92,Male,3
18237,Graduate,256,Female,8
18238,Graduate,258,Male,8
18239,Graduate,161,Male,5
18241,Graduate,102,Male,4
18242,Graduate,146,Male,5
18243,Masters,106,Male,4
18244,Graduate,76,Male,3
18245,Graduate,12,Male,1
18247,Masters,26,Male,1
18248,Graduate,5,Female,1
18249,Masters,60,Male,2
18250,High School,46,Male,2
18251,Graduate,17,Male,1
18253,Graduate,116,Male,4
18255,Graduate,222,Male,7
18256,Graduate,67,Male,2
18257,Masters,80,Male,3
18258,Primary School,35,Male,2
18260,Graduate,69,Male,3
18261,Masters,64,Male,2
18265,Graduate,75,Male,3
18266,Masters,33,Male,1
18267,Graduate,61,Male,2
18268,Graduate,58,Male,2
18270,Graduate,138,Male,5
18273,Masters,91,Male,3
18274,High School,248,Male,8
18275,Graduate,117,Male,4
18276,Graduate,47,Male,2
18277,Graduate,88,Male,3
18278,Phd,56,Male,2
18280,Graduate,200,Male,6
18281,Primary School,62,Male,2
18283,Graduate,13,Male,1
18284,Graduate,47,Male,2
18285,Masters,57,Male,2
18287,Graduate,174,Male,6
18289,Graduate,58,Male,2
18290,Masters,47,Male,2
18293,Graduate,43,Male,2
