,education_level,major_discipline,experience,target,experience_level
16000,Masters,STEM,21,0.0,Experienced
16001,Masters,STEM,21,1.0,Experienced
16002,Phd,STEM,21,1.0,Experienced
16003,Graduate,STEM,21,0.0,Experienced
16004,Graduate,STEM,21,0.0,Experienced
16005,Graduate,STEM,21,1.0,Experienced
16006,Graduate,STEM,6,1.0,Limit Experienced
16007,Graduate,Other,3,0.0,Limit Experienced
16008,Graduate,STEM,17,1.0,Experienced
16009,Phd,STEM,21,0.0,Experienced
16010,Graduate,STEM,7,0.0,Limit Experienced
16011,Masters,STEM,10,0.0,Medium Experienced
16012,High School,None,7,0.0,Limit Experienced
16013,Graduate,STEM,3,1.0,Limit Experienced
16014,Graduate,Business Degree,14,0.0,Medium Experienced
16015,Graduate,STEM,8,0.0,Medium Experienced
16016,Graduate,STEM,10,0.0,Medium Experienced
16017,Graduate,STEM,5,0.0,Limit Experienced
16018,Graduate,Humanities,4,1.0,Limit Experienced
16019,Masters,STEM,7,0.0,Limit Experienced
16020,Graduate,STEM,3,1.0,Limit Experienced
16021,High School,None,16,1.0,Experienced
16022,Masters,STEM,17,0.0,Experienced
16023,Masters,STEM,0,0.0,Limit Experienced
16024,Graduate,STEM,1,1.0,Limit Experienced
16025,Primary School,None,3,1.0,Limit Experienced
16026,Graduate,STEM,0,1.0,Limit Experienced
16027,Graduate,STEM,11,0.0,Medium Experienced
16028,High School,None,7,0.0,Limit Experienced
16029,Graduate,STEM,21,0.0,Experienced
16030,Masters,Business Degree,21,0.0,Experienced
16031,High School,None,21,0.0,Experienced
16032,Graduate,STEM,3,1.0,Limit Experienced
16033,Masters,STEM,3,0.0,Limit Experienced
16034,Graduate,STEM,21,0.0,Experienced
16035,Graduate,STEM,1,0.0,Limit Experienced
16036,Graduate,STEM,21,0.0,Experienced
16037,None,None,2,0.0,Limit Experienced
16038,Graduate,STEM,21,1.0,Experienced
16039,Graduate,STEM,4,1.0,Limit Experienced
16040,Graduate,STEM,4,1.0,Limit Experienced
16041,Masters,STEM,9,0.0,Medium Experienced
16042,Graduate,STEM,6,0.0,Limit Experienced
16043,Graduate,STEM,21,0.0,Experienced
16044,Graduate,STEM,4,1.0,Limit Experienced
16045,Masters,STEM,8,0.0,Medium Experienced
16046,Graduate,Humanities,21,0.0,Experienced
16047,Masters,STEM,21,1.0,Experienced
16048,Masters,STEM,7,0.0,Limit Experienced
16049,Graduate,STEM,7,0.0,Limit Experienced
16050,High School,None,9,0.0,Medium Experienced
16051,Graduate,STEM,3,1.0,Limit Experienced
16052,Graduate,STEM,10,0.0,Medium Experienced
16053,Graduate,STEM,11,0.0,Medium Experienced
16054,Masters,STEM,6,1.0,Limit Experienced
16055,Graduate,STEM,7,0.0,Limit Experienced
16056,Graduate,STEM,7,1.0,Limit Experienced
16057,Masters,STEM,18,0.0,Experienced
16058,Graduate,STEM,20,0.0,Experienced
16059,Masters,STEM,5,0.0,Limit Experienced
16060,Graduate,STEM,6,0.0,Limit Experienced
16061,Graduate,STEM,21,0.0,Experienced
16062,Graduate,STEM,3,0.0,Limit Experienced
16063,Graduate,Arts,0,1.0,Limit Experienced
16064,Graduate,STEM,15,0.0,Experienced
16065,Graduate,STEM,3,1.0,Limit Experienced
16066,Graduate,STEM,23,1.0,Experience Miss
16067,Graduate,STEM,23,0.0,Experience Miss
16068,Graduate,STEM,15,0.0,Experienced
16069,High School,None,5,0.0,Limit Experienced
16070,High School,None,2,1.0,Limit Experienced
16071,Masters,STEM,4,1.0,Limit Experienced
16072,Graduate,STEM,4,1.0,Limit Experienced
16073,Graduate,STEM,12,0.0,Medium Experienced
16074,Phd,STEM,21,0.0,Experienced
16075,Graduate,STEM,7,1.0,Limit Experienced
16076,Graduate,STEM,9,0.0,Medium Experienced
16077,Graduate,STEM,21,0.0,Experienced
16078,Graduate,STEM,21,0.0,Experienced
16079,Graduate,STEM,8,0.0,Medium Experienced
16080,High School,None,6,1.0,Limit Experienced
16081,Graduate,STEM,9,0.0,Medium Experienced
16082,Graduate,STEM,4,0.0,Limit Experienced
16083,Masters,Humanities,2,0.0,Limit Experienced
16084,Masters,STEM,7,0.0,Limit Experienced
16085,High School,None,17,0.0,Experienced
16086,Graduate,STEM,7,0.0,Limit Experienced
16087,Graduate,STEM,0,0.0,Limit Experienced
16088,Graduate,STEM,4,1.0,Limit Experienced
16089,Graduate,STEM,21,0.0,Experienced
16090,Phd,STEM,21,0.0,Experienced
16091,Graduate,STEM,17,0.0,Experienced
16092,Masters,STEM,21,0.0,Experienced
16093,Graduate,STEM,7,1.0,Limit Experienced
16094,High School,None,6,0.0,Limit Experienced
16095,None,None,15,0.0,Experienced
16096,High School,None,3,1.0,Limit Experienced
16097,Graduate,STEM,7,0.0,Limit Experienced
16098,Graduate,Humanities,21,0.0,Experienced
16099,Graduate,STEM,9,1.0,Medium Experienced
16100,Graduate,STEM,8,0.0,Medium Experienced
16101,High School,None,3,0.0,Limit Experienced
16102,High School,None,4,1.0,Limit Experienced
16103,Graduate,STEM,8,0.0,Medium Experienced
16104,Masters,STEM,21,0.0,Experienced
16105,None,None,2,0.0,Limit Experienced
16106,Masters,STEM,10,0.0,Medium Experienced
16107,Graduate,STEM,21,0.0,Experienced
16108,High School,None,3,0.0,Limit Experienced
16109,Graduate,STEM,10,0.0,Medium Experienced
16110,Masters,STEM,21,0.0,Experienced
16111,High School,None,3,0.0,Limit Experienced
16112,Masters,STEM,21,0.0,Experienced
16113,Masters,STEM,21,0.0,Experienced
16114,Masters,STEM,9,1.0,Medium Experienced
16115,Graduate,STEM,10,1.0,Medium Experienced
16116,Graduate,STEM,21,0.0,Experienced
16117,Graduate,STEM,14,0.0,Medium Experienced
16118,Graduate,Arts,9,1.0,Medium Experienced
16119,Phd,STEM,21,0.0,Experienced
16120,Masters,STEM,21,0.0,Experienced
16121,Graduate,STEM,21,0.0,Experienced
16122,High School,None,15,0.0,Experienced
16123,Graduate,STEM,6,0.0,Limit Experienced
16124,Masters,STEM,10,0.0,Medium Experienced
16125,Masters,STEM,4,1.0,Limit Experienced
16126,Graduate,STEM,7,1.0,Limit Experienced
16127,Graduate,Business Degree,14,0.0,Medium Experienced
16128,Graduate,STEM,21,0.0,Experienced
16129,Graduate,STEM,11,0.0,Medium Experienced
16130,High School,None,4,0.0,Limit Experienced
16131,Graduate,STEM,3,0.0,Limit Experienced
16132,Graduate,Humanities,2,1.0,Limit Experienced
16133,Graduate,STEM,12,0.0,Medium Experienced
16134,Graduate,STEM,21,0.0,Experienced
16135,Masters,STEM,6,0.0,Limit Experienced
16136,Graduate,STEM,21,0.0,Experienced
16137,Masters,STEM,8,0.0,Medium Experienced
16138,Graduate,STEM,9,0.0,Medium Experienced
16139,Masters,STEM,10,0.0,Medium Experienced
16140,Graduate,STEM,0,1.0,Limit Experienced
16141,High School,None,0,0.0,Limit Experienced
16142,Graduate,Arts,11,0.0,Medium Experienced
16143,Graduate,Humanities,11,1.0,Medium Experienced
16144,Graduate,STEM,6,0.0,Limit Experienced
16145,Graduate,STEM,7,1.0,Limit Experienced
16146,Masters,STEM,8,1.0,Medium Experienced
16147,Graduate,STEM,0,0.0,Limit Experienced
16148,Masters,STEM,21,0.0,Experienced
16149,Graduate,STEM,7,0.0,Limit Experienced
16150,None,None,0,0.0,Limit Experienced
16151,Graduate,STEM,21,0.0,Experienced
16152,None,None,4,0.0,Limit Experienced
16153,Graduate,STEM,8,0.0,Medium Experienced
16154,Masters,STEM,8,1.0,Medium Experienced
16155,Graduate,STEM,7,1.0,Limit Experienced
16156,Masters,Other,4,0.0,Limit Experienced
16157,Graduate,STEM,18,0.0,Experienced
16158,Graduate,STEM,21,0.0,Experienced
16159,Graduate,Arts,10,0.0,Medium Experienced
16160,Graduate,STEM,2,1.0,Limit Experienced
16161,None,None,4,0.0,Limit Experienced
16162,Phd,STEM,10,0.0,Medium Experienced
16163,Graduate,STEM,10,0.0,Medium Experienced
16164,Masters,STEM,3,1.0,Limit Experienced
16165,High School,None,3,1.0,Limit Experienced
16166,Graduate,Arts,3,0.0,Limit Experienced
16167,Phd,STEM,15,0.0,Experienced
16168,High School,None,6,1.0,Limit Experienced
16169,Graduate,STEM,21,1.0,Experienced
16170,Masters,Other,0,0.0,Limit Experienced
16171,Graduate,STEM,4,0.0,Limit Experienced
16172,Graduate,STEM,10,0.0,Medium Experienced
16173,Masters,STEM,14,0.0,Medium Experienced
16174,Graduate,Humanities,11,0.0,Medium Experienced
16175,Graduate,STEM,9,0.0,Medium Experienced
16176,Phd,STEM,21,0.0,Experienced
16177,Graduate,STEM,9,0.0,Medium Experienced
16178,Phd,STEM,21,0.0,Experienced
16179,Graduate,STEM,7,0.0,Limit Experienced
16180,Graduate,Humanities,5,1.0,Limit Experienced
16181,Primary School,None,21,0.0,Experienced
16182,Graduate,STEM,11,0.0,Medium Experienced
16183,Graduate,STEM,7,0.0,Limit Experienced
16184,Graduate,STEM,0,0.0,Limit Experienced
16185,High School,None,1,0.0,Limit Experienced
16186,Masters,STEM,2,0.0,Limit Experienced
16187,Graduate,STEM,3,0.0,Limit Experienced
16188,Masters,STEM,14,0.0,Medium Experienced
16189,Masters,STEM,21,0.0,Experienced
16190,Graduate,Humanities,21,0.0,Experienced
16191,Masters,STEM,15,0.0,Experienced
16192,Phd,Humanities,1,0.0,Limit Experienced
16193,Masters,STEM,11,0.0,Medium Experienced
16194,None,None,4,0.0,Limit Experienced
16195,Phd,STEM,21,0.0,Experienced
16196,Graduate,STEM,7,0.0,Limit Experienced
16197,Masters,STEM,3,0.0,Limit Experienced
16198,Graduate,STEM,6,0.0,Limit Experienced
16199,Graduate,STEM,2,0.0,Limit Experienced
16200,Graduate,STEM,6,1.0,Limit Experienced
16201,Masters,STEM,21,0.0,Experienced
16202,Graduate,STEM,21,0.0,Experienced
16203,High School,None,7,0.0,Limit Experienced
16204,Graduate,STEM,19,0.0,Experienced
16205,Graduate,STEM,0,1.0,Limit Experienced
16206,High School,None,5,0.0,Limit Experienced
16207,Graduate,Humanities,5,0.0,Limit Experienced
16208,None,None,5,1.0,Limit Experienced
16209,Graduate,STEM,12,0.0,Medium Experienced
16210,Graduate,Other,21,0.0,Experienced
16211,Masters,STEM,3,1.0,Limit Experienced
16212,Graduate,STEM,7,1.0,Limit Experienced
16213,Graduate,STEM,9,0.0,Medium Experienced
16214,Graduate,STEM,16,1.0,Experienced
16215,Masters,STEM,20,0.0,Experienced
16216,Graduate,Humanities,5,0.0,Limit Experienced
16217,Graduate,STEM,21,0.0,Experienced
16218,Masters,STEM,21,0.0,Experienced
16219,Masters,STEM,14,1.0,Medium Experienced
16220,Graduate,STEM,6,0.0,Limit Experienced
16221,High School,None,21,0.0,Experienced
16222,Graduate,STEM,5,1.0,Limit Experienced
16223,Graduate,STEM,13,0.0,Medium Experienced
16224,Graduate,STEM,5,0.0,Limit Experienced
16225,Graduate,STEM,5,0.0,Limit Experienced
16226,Graduate,STEM,9,0.0,Medium Experienced
16227,Graduate,STEM,9,0.0,Medium Experienced
16228,Graduate,STEM,9,1.0,Medium Experienced
16229,Graduate,STEM,15,0.0,Experienced
16230,Graduate,STEM,11,0.0,Medium Experienced
16231,Masters,STEM,4,0.0,Limit Experienced
16232,Graduate,STEM,21,1.0,Experienced
16233,High School,None,2,1.0,Limit Experienced
16234,Masters,STEM,3,1.0,Limit Experienced
16235,Graduate,STEM,7,0.0,Limit Experienced
16236,Graduate,STEM,21,0.0,Experienced
16237,Graduate,STEM,21,0.0,Experienced
16238,Masters,STEM,8,0.0,Medium Experienced
16239,Graduate,STEM,9,1.0,Medium Experienced
16240,Graduate,STEM,8,1.0,Medium Experienced
16241,Graduate,STEM,8,0.0,Medium Experienced
16242,None,None,5,0.0,Limit Experienced
16243,Graduate,No Major,12,0.0,Medium Experienced
16244,Graduate,STEM,0,0.0,Limit Experienced
16245,Graduate,STEM,4,0.0,Limit Experienced
16246,Graduate,STEM,10,1.0,Medium Experienced
16247,High School,None,9,0.0,Medium Experienced
16248,Graduate,STEM,14,1.0,Medium Experienced
16249,Graduate,STEM,0,1.0,Limit Experienced
16250,None,None,21,0.0,Experienced
16251,Graduate,STEM,13,0.0,Medium Experienced
16252,Masters,STEM,0,0.0,Limit Experienced
16253,Graduate,STEM,21,0.0,Experienced
16254,Graduate,STEM,6,0.0,Limit Experienced
16255,Masters,STEM,15,1.0,Experienced
16256,Masters,STEM,21,0.0,Experienced
16257,Masters,STEM,9,1.0,Medium Experienced
16258,Graduate,STEM,1,1.0,Limit Experienced
16259,Masters,STEM,21,0.0,Experienced
16260,Graduate,STEM,8,0.0,Medium Experienced
16261,Graduate,STEM,8,1.0,Medium Experienced
16262,Masters,STEM,4,0.0,Limit Experienced
16263,Graduate,STEM,21,0.0,Experienced
16264,Graduate,STEM,2,1.0,Limit Experienced
16265,Graduate,STEM,21,0.0,Experienced
16266,High School,None,10,0.0,Medium Experienced
16267,Graduate,Arts,21,0.0,Experienced
16268,High School,None,3,0.0,Limit Experienced
16269,Graduate,STEM,12,1.0,Medium Experienced
16270,High School,None,3,0.0,Limit Experienced
16271,Graduate,STEM,6,1.0,Limit Experienced
16272,Graduate,STEM,4,0.0,Limit Experienced
16273,Graduate,Business Degree,1,0.0,Limit Experienced
16274,Graduate,Humanities,2,0.0,Limit Experienced
16275,Graduate,Other,2,0.0,Limit Experienced
16276,Masters,Humanities,21,0.0,Experienced
16277,Graduate,STEM,4,0.0,Limit Experienced
16278,High School,None,21,0.0,Experienced
16279,Graduate,STEM,23,0.0,Experience Miss
16280,High School,None,4,0.0,Limit Experienced
16281,Masters,STEM,21,0.0,Experienced
16282,Graduate,STEM,8,0.0,Medium Experienced
16283,Masters,STEM,10,0.0,Medium Experienced
16284,High School,None,9,0.0,Medium Experienced
16285,Masters,STEM,12,0.0,Medium Experienced
16286,Masters,STEM,3,0.0,Limit Experienced
16287,Graduate,STEM,15,0.0,Experienced
16288,Graduate,STEM,2,1.0,Limit Experienced
16289,High School,None,0,1.0,Limit Experienced
16290,High School,None,5,0.0,Limit Experienced
16291,High School,None,1,0.0,Limit Experienced
16292,Graduate,STEM,7,0.0,Limit Experienced
16293,Masters,STEM,21,1.0,Experienced
16294,Graduate,Other,15,0.0,Experienced
16295,Masters,STEM,4,0.0,Limit Experienced
16296,Masters,STEM,11,1.0,Medium Experienced
16297,Graduate,STEM,14,0.0,Medium Experienced
16298,Graduate,STEM,5,0.0,Limit Experienced
16299,Masters,STEM,21,0.0,Experienced
16300,Masters,STEM,21,0.0,Experienced
16301,Masters,STEM,21,0.0,Experienced
16302,Graduate,STEM,6,0.0,Limit Experienced
16303,Masters,Other,5,0.0,Limit Experienced
16304,Graduate,STEM,21,0.0,Experienced
16305,Graduate,STEM,5,0.0,Limit Experienced
16306,High School,None,4,1.0,Limit Experienced
16307,Graduate,STEM,12,0.0,Medium Experienced
16308,Graduate,STEM,21,0.0,Experienced
16309,Graduate,STEM,15,0.0,Experienced
16310,Phd,STEM,15,0.0,Experienced
16311,Primary School,None,2,0.0,Limit Experienced
16312,Graduate,STEM,0,1.0,Limit Experienced
16313,Masters,STEM,9,0.0,Medium Experienced
16314,Masters,STEM,9,0.0,Medium Experienced
16315,High School,None,4,0.0,Limit Experienced
16316,High School,None,3,0.0,Limit Experienced
16317,Masters,Humanities,18,0.0,Experienced
16318,Graduate,STEM,9,0.0,Medium Experienced
16319,Graduate,STEM,21,0.0,Experienced
16320,Graduate,STEM,4,0.0,Limit Experienced
16321,Masters,STEM,21,0.0,Experienced
16322,Graduate,STEM,5,0.0,Limit Experienced
16323,Graduate,STEM,5,0.0,Limit Experienced
16324,Graduate,STEM,13,0.0,Medium Experienced
16325,Masters,Other,11,1.0,Medium Experienced
16326,Masters,STEM,13,0.0,Medium Experienced
16327,Graduate,STEM,15,0.0,Experienced
16328,Graduate,STEM,14,0.0,Medium Experienced
16329,Masters,STEM,11,0.0,Medium Experienced
16330,None,None,21,0.0,Experienced
16331,Graduate,STEM,2,0.0,Limit Experienced
16332,Graduate,STEM,10,0.0,Medium Experienced
16333,Graduate,STEM,8,0.0,Medium Experienced
16334,Graduate,STEM,4,0.0,Limit Experienced
16335,Graduate,STEM,21,0.0,Experienced
16336,Primary School,None,3,0.0,Limit Experienced
16337,Masters,Other,21,0.0,Experienced
16338,Graduate,STEM,5,0.0,Limit Experienced
16339,Graduate,STEM,4,0.0,Limit Experienced
16340,Graduate,STEM,7,0.0,Limit Experienced
16341,Graduate,STEM,11,0.0,Medium Experienced
16342,Graduate,STEM,14,0.0,Medium Experienced
16343,Graduate,STEM,3,1.0,Limit Experienced
16344,Graduate,STEM,15,0.0,Experienced
16345,Masters,STEM,10,0.0,Medium Experienced
16346,None,None,21,0.0,Experienced
16347,Graduate,STEM,6,0.0,Limit Experienced
16348,Graduate,STEM,7,0.0,Limit Experienced
16349,Graduate,STEM,4,0.0,Limit Experienced
16350,Phd,STEM,21,0.0,Experienced
16351,Graduate,STEM,5,0.0,Limit Experienced
16352,Masters,Business Degree,21,0.0,Experienced
16353,Graduate,STEM,4,1.0,Limit Experienced
16354,Graduate,STEM,14,0.0,Medium Experienced
16355,High School,None,2,0.0,Limit Experienced
16356,Masters,STEM,14,1.0,Medium Experienced
16357,Masters,Business Degree,19,0.0,Experienced
16358,Masters,STEM,10,0.0,Medium Experienced
16359,High School,None,3,0.0,Limit Experienced
16360,None,None,1,0.0,Limit Experienced
16361,Graduate,No Major,0,0.0,Limit Experienced
16362,Graduate,STEM,2,0.0,Limit Experienced
16363,Graduate,STEM,21,0.0,Experienced
16364,Masters,STEM,16,0.0,Experienced
16365,High School,None,5,0.0,Limit Experienced
16366,Graduate,Arts,2,0.0,Limit Experienced
16367,Graduate,STEM,3,0.0,Limit Experienced
16368,Graduate,STEM,3,0.0,Limit Experienced
16369,Masters,STEM,7,0.0,Limit Experienced
16370,Graduate,STEM,14,1.0,Medium Experienced
16371,Masters,STEM,21,0.0,Experienced
16372,Graduate,STEM,8,0.0,Medium Experienced
16373,Graduate,STEM,17,0.0,Experienced
16374,Graduate,STEM,5,1.0,Limit Experienced
16375,Graduate,STEM,10,0.0,Medium Experienced
16376,Graduate,STEM,4,0.0,Limit Experienced
16377,Masters,STEM,12,0.0,Medium Experienced
16378,Graduate,STEM,3,1.0,Limit Experienced
16379,Graduate,STEM,4,1.0,Limit Experienced
16380,Masters,STEM,12,1.0,Medium Experienced
16381,Masters,STEM,9,0.0,Medium Experienced
16382,Graduate,STEM,13,0.0,Medium Experienced
16383,Primary School,None,0,0.0,Limit Experienced
16384,Masters,Humanities,15,0.0,Experienced
16385,Graduate,STEM,10,0.0,Medium Experienced
16386,Graduate,Humanities,0,0.0,Limit Experienced
16387,Graduate,STEM,11,0.0,Medium Experienced
16388,Primary School,None,21,0.0,Experienced
16389,Masters,STEM,9,0.0,Medium Experienced
16390,Graduate,STEM,14,1.0,Medium Experienced
16391,Graduate,STEM,4,0.0,Limit Experienced
16392,Graduate,STEM,4,0.0,Limit Experienced
16393,Masters,STEM,21,0.0,Experienced
16394,Graduate,Humanities,21,0.0,Experienced
16395,Graduate,STEM,5,0.0,Limit Experienced
16396,Graduate,STEM,7,0.0,Limit Experienced
16397,Graduate,STEM,21,1.0,Experienced
16398,Primary School,None,4,0.0,Limit Experienced
16399,Graduate,STEM,8,0.0,Medium Experienced
16400,Graduate,Business Degree,4,0.0,Limit Experienced
16401,High School,None,4,0.0,Limit Experienced
16402,Graduate,No Major,5,0.0,Limit Experienced
16403,Phd,STEM,21,0.0,Experienced
16404,Graduate,STEM,2,0.0,Limit Experienced
16405,Graduate,STEM,6,0.0,Limit Experienced
16406,Graduate,STEM,0,0.0,Limit Experienced
16407,Graduate,STEM,4,0.0,Limit Experienced
16408,Masters,Humanities,4,0.0,Limit Experienced
16409,Graduate,STEM,16,0.0,Experienced
16410,Masters,STEM,15,0.0,Experienced
16411,None,None,21,1.0,Experienced
16412,None,None,21,0.0,Experienced
16413,Graduate,STEM,13,1.0,Medium Experienced
16414,Masters,Other,6,0.0,Limit Experienced
16415,Graduate,STEM,15,0.0,Experienced
16416,Graduate,STEM,6,0.0,Limit Experienced
16417,Masters,STEM,11,0.0,Medium Experienced
16418,Graduate,STEM,0,0.0,Limit Experienced
16419,High School,None,6,0.0,Limit Experienced
16420,Masters,STEM,16,0.0,Experienced
16421,Graduate,STEM,4,1.0,Limit Experienced
16422,Graduate,STEM,14,0.0,Medium Experienced
16423,Masters,STEM,7,1.0,Limit Experienced
16424,Graduate,STEM,6,0.0,Limit Experienced
16425,High School,None,2,1.0,Limit Experienced
16426,Graduate,STEM,4,0.0,Limit Experienced
16427,Graduate,STEM,16,0.0,Experienced
16428,Graduate,STEM,21,0.0,Experienced
16429,Masters,Humanities,10,0.0,Medium Experienced
16430,Graduate,STEM,16,0.0,Experienced
16431,Masters,STEM,21,0.0,Experienced
16432,Graduate,STEM,2,0.0,Limit Experienced
16433,Masters,STEM,8,0.0,Medium Experienced
16434,Graduate,STEM,4,1.0,Limit Experienced
16435,Masters,STEM,15,1.0,Experienced
16436,High School,None,5,0.0,Limit Experienced
16437,Masters,STEM,21,0.0,Experienced
16438,Masters,STEM,4,0.0,Limit Experienced
16439,Masters,STEM,8,0.0,Medium Experienced
16440,Graduate,Other,3,1.0,Limit Experienced
16441,Graduate,STEM,21,0.0,Experienced
16442,Graduate,STEM,3,1.0,Limit Experienced
16443,Graduate,STEM,21,0.0,Experienced
16444,Masters,STEM,9,1.0,Medium Experienced
16445,Masters,STEM,20,1.0,Experienced
16446,Graduate,STEM,4,0.0,Limit Experienced
16447,High School,None,10,0.0,Medium Experienced
16448,High School,None,5,0.0,Limit Experienced
16449,Graduate,STEM,4,0.0,Limit Experienced
16450,High School,None,5,0.0,Limit Experienced
16451,Masters,STEM,10,0.0,Medium Experienced
16452,Masters,STEM,7,0.0,Limit Experienced
16453,Graduate,Arts,5,0.0,Limit Experienced
16454,None,None,4,0.0,Limit Experienced
16455,Masters,STEM,0,0.0,Limit Experienced
16456,Masters,STEM,5,0.0,Limit Experienced
16457,Graduate,STEM,5,0.0,Limit Experienced
16458,Masters,STEM,14,0.0,Medium Experienced
16459,Graduate,Humanities,18,1.0,Experienced
16460,Graduate,STEM,19,0.0,Experienced
16461,Graduate,STEM,21,0.0,Experienced
16462,High School,None,5,0.0,Limit Experienced
16463,High School,None,9,1.0,Medium Experienced
